,avg_log2FC,p_val_adj
C18orf54,22.930922,1.0
NAPSB,23.126646,1.0
C19orf18,23.12383,1.0
ZSCAN2-AS1,23.192938,1.0
SRPK3,23.212893,1.0
VSTM1,22.871553,1.0
ZNF768,22.888655,1.0
RENBP,22.919468,1.0
SUCNR1,22.841827,1.0
NIM1K,3.395088,1.0
MANBAL,1.5101455,1.0
RAB31,2.3474507,1.0
DDX41,0.30605972,1.0
DPY19L2P3,2.6680372,1.0
MS4A6A,2.6052883,1.0
DAPK3,0.31910387,1.0
PIGW,2.6152093,1.0
DOLPP1,2.653409,1.0
TSPAN4,2.31338,1.0
ZNF385A,2.4062433,1.0
HBEGF,2.0808263,1.0
DNAH10,2.3945725,1.0
GPAT3,1.7407206,1.0
ZNF763,2.1947827,1.0
XRCC2,1.6419604,1.0
HELQ,0.08800757,1.0
CLN8,0.16370013,1.0
TOR1AIP1,-0.22281328,1.0
POLD1,1.7782476,1.0
TRIM73,1.976183,1.0
TSEN2,1.6569327,1.0
ZBTB20-AS5,1.5749813,1.0
TK1,1.3758186,1.0
TTLL1,1.4572921,1.0
IFT140,1.3359342,1.0
ZNF252P,1.1947112,1.0
GIPC2,1.2543466,1.0
CIPC,1.2388003,1.0
SUV39H2,1.0687616,1.0
RILP,0.9708852,1.0
MRPL49,0.1156486,1.0
DOP1A,-0.40524977,1.0
MELK,0.7073603,1.0
TAF5,0.3823435,1.0
MEF2B,0.8941384,1.0
WDR76,0.24995607,1.0
SSNA1,-0.3037824,1.0
C17orf75,0.6560823,1.0
CCDC167,0.051689863,1.0
RDH13,0.6875136,1.0
CHTF18,0.65923977,1.0
TXNL4B,-0.06980284,1.0
TRMO,-0.11060565,1.0
PEX19,0.084070854,1.0
EXOSC1,-0.10717014,1.0
DPH7,-0.12896496,1.0
INKA2,0.5093095,1.0
THSD4-AS1,0.56350726,1.0
CCNA2,0.42560512,1.0
C12orf4,0.10691303,1.0
SFXN2,22.795044,1.0
DLG4,22.945192,1.0
H2AC13,22.975754,1.0
ACE,22.875881,1.0
ULK4P3,22.681385,1.0
TRH,22.99954,1.0
AKAP9,-0.08764167,1.0
APBB3,2.1024096,1.0
NEIL3,3.282116,1.0
CCNY-AS1,3.0260355,1.0
ZNF471,2.5555794,1.0
RDH5,2.6358545,1.0
MFSD5,0.27565926,1.0
CYP46A1,2.5426795,1.0
UGDH,2.3195028,1.0
BPHL,1.9631236,1.0
MTLN,-0.0472488,1.0
EXOSC5,1.6432453,1.0
ARIH2OS,1.4187428,1.0
NUDT9,0.1748587,1.0
PUS1,0.077605546,1.0
STYX,-0.19165199,1.0
ATP8A2,1.7922922,1.0
USP54,1.4312816,1.0
BRMS1,-0.17222762,1.0
WEE1,0.24500643,1.0
KIAA1522,1.1486311,1.0
GPAA1,-0.0010050556,1.0
SNHG15,-0.24337372,1.0
SLC25A14,0.20722526,1.0
TPCN2,0.10347207,1.0
SPRYD4,1.0229934,1.0
ZNF16,0.856189,1.0
CROCCP3,0.76935214,1.0
IKBKG,0.05555135,1.0
TCF19,0.4206872,1.0
SAT2,-0.18801711,1.0
RANBP3,-0.20395015,1.0
TIMD4,0.5481899,1.0
MED29,-0.11429005,1.0
RTP5,0.64819694,1.0
APOLD1,0.7512481,1.0
POLR2D,-0.032869212,1.0
IBA57,-0.057926778,1.0
OBI1,0.2281463,1.0
CASP8AP2,0.15206634,1.0
TM7SF2,0.38537377,1.0
MLH1,-0.07182485,1.0
AMT,0.49582276,1.0
PSME2,-0.2996266,1.0
TMEM106B,0.174271,1.0
PCBP2-OT1,0.046597674,1.0
VDAC3,-0.35394263,1.0
MRPL46,0.44460002,1.0
MFAP1,-0.27922136,1.0
RAPGEF5,23.092625,1.0
APC2,22.828964,1.0
ZNF555,22.793404,1.0
CSRP2,22.970608,1.0
ZNF582,22.94364,1.0
SYN1,23.044138,1.0
ATP8B5P,22.929335,1.0
MROH8,22.757423,1.0
LINC02804,22.917873,1.0
CAND2,22.76357,1.0
DIPK1B,22.949753,1.0
SPACA6,23.046865,1.0
ZNF346,-0.2010566,1.0
MRPS33,0.38063112,1.0
COQ7,0.26572096,1.0
ZNF692,2.3486428,1.0
UBXN6,-0.31328818,1.0
CDK5RAP1,-0.30700377,1.0
LINC02762,2.7761655,1.0
ENTPD3-AS1,2.8881702,1.0
LINC02405,2.227939,1.0
ZFAND2A-DT,2.3281002,1.0
ENPP2,1.8750483,1.0
HAX1,-0.024558311,1.0
XYLT2,1.9592006,1.0
TSPYL1,-0.24701788,1.0
CNPY2-AS1,0.24931441,1.0
VPS72,1.8885084,1.0
LINC01088,1.5791143,1.0
SLC39A1,1.6144751,1.0
GSTM4,1.5938327,1.0
INCENP,1.4306753,1.0
GOLGA6L10,1.2740948,1.0
CRAT,1.4452369,1.0
BCORL1,1.0911433,1.0
FCGR2A,1.6917635,1.0
DEXI,1.5065898,1.0
PXN-AS1,1.262365,1.0
ZSWIM8-AS1,1.5129508,1.0
DNAH6,1.4355773,1.0
ICMT,0.9094307,1.0
YJEFN3,1.4847641,1.0
CCDC137,0.15833597,1.0
CHPF2,0.28773367,1.0
TACO1,1.0928392,1.0
PHB2,-0.42928374,1.0
C1orf109,0.072106056,1.0
CACNA1A,0.91458946,1.0
STARD7-AS1,0.62473685,1.0
RNF170,0.8268129,1.0
ACTR8,0.4212664,1.0
DHRS12,0.07775983,1.0
MFSD11,-0.27640054,1.0
BOP1,0.13702364,1.0
CIC,-0.08508984,1.0
RBM28,-0.08962331,1.0
NAP1L5,0.15788151,1.0
MOV10,-0.27268437,1.0
PSMB8-AS1,0.4373452,1.0
LINC00680,0.054826472,1.0
LDAH,0.2651529,1.0
NEK5,23.040686,1.0
VWCE,22.938437,1.0
C14orf93,22.86379,1.0
HBZ,22.957954,1.0
ZBTB9,22.697254,1.0
MIR223HG,22.76401,1.0
MYO18B-AS1,22.896414,1.0
SIGLEC6,23.109282,1.0
TARS1-DT,3.1356862,1.0
HSD17B13,2.808251,1.0
FLT1,0.47388208,1.0
SCT,2.708085,1.0
SGO2,0.25295132,1.0
TMEM80,2.3522573,1.0
ST3GAL4,-0.10889585,1.0
FANCG,1.9986576,1.0
SNHG20,1.8780074,1.0
FGL2,1.9589057,1.0
NFS1,1.8789655,1.0
ELMO1-AS1,1.5789896,1.0
RITA1,1.6410242,1.0
SUMF2,-0.32258254,1.0
CDC25A,1.3714509,1.0
PGAP3,1.3991667,1.0
SFXN4,0.18746912,1.0
GTF2IP1,1.379544,1.0
NDRG3,-0.25065598,1.0
MIGA2,0.37388012,1.0
RPUSD2,0.27777606,1.0
ORMDL1,-0.26691893,1.0
CCDC34,0.7253286,1.0
UFSP2,-0.26220873,1.0
NLRC3,-0.16054064,1.0
MLF1-DT,0.6979314,1.0
ZNF841,0.8300885,1.0
ZMAT5,0.18908738,1.0
PIGV,0.6596344,1.0
KLC2,0.6932902,1.0
SBK1,0.6268599,1.0
C21orf58,0.13538064,1.0
CSTF2,0.61117023,1.0
SLC38A6,0.23263508,1.0
TMEM126B,-0.026948746,1.0
NRL,0.5344709,1.0
RNASEK,-0.097237065,1.0
CSGALNACT1,0.22126353,1.0
USP19,-0.034314934,1.0
CLDND2,0.13049385,1.0
FBXO6,0.3253428,1.0
PAQR6,22.69483,1.0
SCNN1D,22.866203,1.0
RBFADN,22.827751,1.0
ZNF416,22.804123,1.0
SERPING1,22.88806,1.0
DBI,-0.2363427,1.0
AGBL5,0.050878424,1.0
SLC46A3,-0.06697125,1.0
ANKS3,1.5493166,1.0
EAF1-AS1,2.6066341,1.0
IDNK,0.37964055,1.0
NT5E,1.7491474,1.0
SLC16A10,2.315445,1.0
RRP1,2.1039345,1.0
BLOC1S3,2.4369693,1.0
CARMIL2,0.113913044,1.0
CYP2E1,2.1881094,1.0
GINS2,1.9927403,1.0
SAMD9L,-0.13163602,1.0
MTHFD1,-0.085852936,1.0
SCAF1,0.24468237,1.0
GSDMD,0.14636219,1.0
AGTRAP,0.07025346,1.0
TRMT61A,1.3995965,1.0
BCS1L,1.3448669,1.0
FUCA1,1.1347904,1.0
AZU1,1.4716042,1.0
GLCE,0.7725011,1.0
SESN2,-0.05410644,1.0
MMP24OS,-0.34825698,1.0
B3GALT6,0.9265557,1.0
FLYWCH2,0.1208403,1.0
AGER,0.6806209,1.0
RALB,0.11783294,1.0
SNHG10,0.11218132,1.0
HECTD3,0.066732086,1.0
NSUN5P1,0.2194173,1.0
TMEM214,0.6127085,1.0
PLSCR3,0.00082783285,1.0
ZNF354B,0.54375345,1.0
UPRT,-0.2770903,1.0
RXRA,-0.15195277,1.0
PTER,-0.08089679,1.0
DVL1,0.39822388,1.0
TSC22D4,-0.103528924,1.0
RRP8,-0.09524156,1.0
FXYD2,0.067553595,1.0
PCAT6,22.99036,1.0
LINC03011,22.64635,1.0
PTPRB,22.898676,1.0
PAN3-AS1,22.749176,1.0
PRDM16-DT,23.004488,1.0
ZNF491,22.808414,1.0
GSTZ1,22.912184,1.0
TMEM38A,23.030886,1.0
INKA1,22.670177,1.0
LRRN1,22.79798,1.0
PCDH9,24.024,1.0
SLC23A1,23.03494,1.0
RTN2,22.90108,1.0
NLGN4X,3.3220606,1.0
ZC3H12A-DT,3.054989,1.0
ARRDC1,0.3675625,1.0
STK11IP,0.3104927,1.0
AUP1,-0.41862398,1.0
FAM111B,2.9966407,1.0
PLCG1-AS1,2.874915,1.0
ALDH7A1,2.4388144,1.0
AMH,2.2924623,1.0
LRFN4,2.3046281,1.0
SUGT1P3,2.5077777,1.0
PMFBP1,2.3621244,1.0
DLGAP2,1.6118991,1.0
HROB,1.3984658,1.0
SEC24B-AS1,1.4149096,1.0
PPIEL,-0.011112145,1.0
RPUSD3,1.2312611,1.0
DDX39A,-0.2660158,1.0
CLHC1,1.212561,1.0
RHOQ-AS1,0.90067834,1.0
CEBPA,0.94572484,1.0
VSIG10,0.90963066,1.0
KRBA2,0.9441724,1.0
PIAS3,0.096841894,1.0
PRKCH-AS1,-0.02647461,1.0
STARD4-AS1,0.9209963,1.0
MLH3,0.06365093,1.0
VPS9D1,-0.10957944,1.0
GHITM,-0.43229812,1.0
SPHK2,0.6505435,1.0
FH,0.6396846,1.0
ZNF546,0.625641,1.0
NPIPB15,-0.07499062,1.0
RABL2B,0.69425106,1.0
RPUSD1,0.51784945,1.0
NUDCD3,-0.2776683,1.0
PPP1R35,0.5496896,1.0
SLC9A3-AS1,0.3665375,1.0
ALG3,0.5116242,1.0
PPOX,0.48293966,1.0
TRIM69,0.2824156,1.0
ZNF669,-0.14646246,1.0
C10orf88,0.43883404,1.0
GBA2,0.45793563,1.0
ZFP1,0.101667985,1.0
LYSMD3,-0.24469166,1.0
IGF2R,-0.2564498,1.0
CDK3,0.3307417,1.0
GRN,0.35197082,1.0
GGPS1,0.07367457,1.0
LINC00926,22.79877,1.0
ELOVL7,22.74062,1.0
ASB9,22.582458,1.0
ANGPTL6,22.766773,1.0
LINC02981,22.888996,1.0
ARMCX2,22.732388,1.0
KRT72,3.3464952,1.0
TAGAP-AS1,2.9825559,1.0
IL4I1,2.2731283,1.0
TAGLN,2.9039285,1.0
ZNF496-DT,2.5999436,1.0
HJURP,2.4290903,1.0
LINC00205,2.5137749,1.0
FAM167B,2.403908,1.0
CBY1,2.3622196,1.0
BEND5,2.157752,1.0
CSMD1,1.632202,1.0
TMEM50B,-0.17280202,1.0
GRAMD1C,1.7104491,1.0
KANK3,1.7341379,1.0
LRRC39,1.2936066,1.0
CCDC28B,1.1247972,1.0
RFPL3S,1.5420474,1.0
UPB1,1.0209056,1.0
CAPN10,0.0856485,1.0
PRPF40B,1.2885678,1.0
TRMT10A,1.0981225,1.0
DONSON,-0.16076784,1.0
PPBP,1.0099874,1.0
ZNF133,0.6843438,1.0
CHMP1A,-0.3724073,1.0
NAXD,0.15201062,1.0
SIRT6,0.7814778,1.0
TTC13,-0.1573172,1.0
C3orf33,0.0965556,1.0
ARSK,0.18970123,1.0
MAGED2,-0.29503655,1.0
MRPS2,0.1406862,1.0
LPCAT4,0.4371528,1.0
RBM42,-0.058173772,1.0
TRAP1,0.2721568,1.0
INO80E,-0.21929173,1.0
SLC27A5,0.5661516,1.0
TRPV2,-0.23609123,1.0
PRR3,0.3783094,1.0
C12orf43,0.48660862,1.0
SGF29,0.30012077,1.0
RNF213-AS1,0.3824316,1.0
A1BG-AS1,0.4004551,1.0
PIGC,-0.21790677,1.0
CEP164,0.30104104,1.0
C10orf95-AS1,3.4519556,1.0
TUBB4A,22.674103,1.0
HSDL2-AS1,22.826756,1.0
GBGT1,22.686028,1.0
LINC02035,23.056343,1.0
LINC02718,22.777018,1.0
LINC01790,22.752373,1.0
LY6G5B,0.17676511,1.0
SALL4,2.8418467,1.0
VSIR,-0.23401436,1.0
MAFB,2.3326952,1.0
MZF1-AS1,2.067428,1.0
BPNT1,2.2651703,1.0
SMCR5,2.0630066,1.0
THEM6,1.7297025,1.0
LINC03072,1.7529968,1.0
CNKSR3,1.724015,1.0
NAB2,1.5571918,1.0
ZNF747,1.2423149,1.0
GOLPH3-DT,1.2935513,1.0
MIA2,-0.23709285,1.0
UBE2V2,-0.32331157,1.0
USP51,1.2444733,1.0
FCSK,1.4201139,1.0
TMEM44,0.92370296,1.0
MPDU1,0.21646482,1.0
G6PC3,1.0999998,1.0
PANK1,0.93971914,1.0
ACP2,1.0532738,1.0
GPR146,1.1197027,1.0
SETD9,0.79782677,1.0
LINC00106,1.0429776,1.0
ZNF295-AS1,0.8976176,1.0
HCK,0.84277976,1.0
RCC1,0.114319034,1.0
TKFC,0.5877822,1.0
RIMOC1,0.59519255,1.0
CRELD2,-0.25691837,1.0
CALU,-0.38607332,1.0
TAF1C,0.10799881,1.0
ZFAND2A,-0.27841976,1.0
HNRNPA1L3,-0.44891796,1.0
DMAC2,0.46575814,1.0
GPKOW,0.6773271,1.0
ADAL,0.36078206,1.0
CSF1,0.3917086,1.0
OSBPL10,0.3869766,1.0
TSGA10,0.24527353,1.0
COX15,0.43148822,1.0
APOL2,0.4181867,1.0
MKI67,-0.007568314,1.0
NBEAL1,-0.32795995,1.0
EOLA1,0.41984943,1.0
ENTR1,0.07282819,1.0
RNF149,-0.040286113,1.0
DNPH1,0.064091496,1.0
SNRPB,-0.3136222,1.0
CAD,0.2242808,1.0
TPH1,22.598598,1.0
ACOT12,22.823496,1.0
COL5A1,22.976076,1.0
TMEM88B,22.497253,1.0
ATP6V1G2,22.774315,1.0
PNPLA4,22.683926,1.0
SPARC,22.611923,1.0
ITPKC,2.875775,1.0
MACROD2,2.658499,1.0
MBLAC2,2.857072,1.0
CCDC127,1.7196581,1.0
SLC16A4-AS1,2.021592,1.0
SOX13,2.0766544,1.0
LPAR4,1.79465,1.0
C19orf38,2.1161058,1.0
SNTG2,2.093642,1.0
PDCD2L,1.8250365,1.0
GUCA1B,1.590265,1.0
TTLL11,1.343528,1.0
ARL6,1.6133242,1.0
BSG-AS1,1.4378918,1.0
NFATC2IP-AS1,1.3223702,1.0
FMR1-IT1,1.3080035,1.0
LIN37,1.3102647,1.0
UMPS,0.050914843,1.0
MGST3,-0.5628897,1.0
MPO,1.928382,1.0
TYMSOS,0.933146,1.0
ADGRL1-AS1,1.0501549,1.0
ZSWIM9,1.0948813,1.0
YAE1,1.0955472,1.0
USP44,0.71950233,1.0
ATP8B1-AS1,0.9788039,1.0
ATP13A1,0.16736668,1.0
MITD1,0.15722905,1.0
WDR18,-0.18075062,1.0
LNCRNA-IUR,0.8223362,1.0
TMEM71,-0.27395993,1.0
H2AC14,0.82137334,1.0
GCNA,0.7285353,1.0
DHRS13,0.77746665,1.0
RRAGA,-0.25653246,1.0
IQSEC1,-0.24357948,1.0
CST3,0.9471967,1.0
SFT2D3,0.50899273,1.0
DGAT1,0.22631,1.0
SLC4A1,-0.31433046,1.0
CCDC126,0.52241427,1.0
KLF13,-0.1634297,1.0
ATOX1,-0.39167663,1.0
ARFIP2,-0.17031494,1.0
THAP3,0.10472603,1.0
MED9,-0.10047123,1.0
CYB561A3,0.37587586,1.0
PKIA,0.39576566,1.0
PIAS4,-0.116804406,1.0
PPT2,3.8710725,1.0
TINF2,-0.024896221,1.0
ATXN7,-0.08033428,1.0
METTL1,3.3898604,1.0
IGF2BP3,22.589914,1.0
ZNF554,22.584568,1.0
TMEM232,22.741642,1.0
BACE1,22.60379,1.0
RPP40,22.524796,1.0
CYB5RL,22.410841,1.0
TLR6,22.58953,1.0
CCDC183,22.543322,1.0
BEND7,22.648952,1.0
ZNF599,22.812546,1.0
GLIPR1-AS1,22.841675,1.0
SUOX,22.699924,1.0
C1orf198,2.1965246,1.0
TAFAZZIN,-0.04852144,1.0
DET1,2.539359,1.0
HAVCR1,2.4283323,1.0
FBXO36,1.523077,1.0
DCUN1D3,2.1341546,1.0
GTF2H4,2.2956867,1.0
EPDR1,2.11969,1.0
DYNLT2,2.3060813,1.0
ZNF761,-0.2243625,1.0
TRIP13,2.006333,1.0
SDHAF4,1.8076605,1.0
CYTL1,1.3930669,1.0
ATP2A1-AS1,1.7310549,1.0
CHEK2,1.6272308,1.0
PNPLA7,1.2501674,1.0
CAPN15,-0.34744167,1.0
GATD1-DT,1.6115906,1.0
RFX5,-0.22029707,1.0
TNFAIP1,1.5561126,1.0
FSBP,1.2545302,1.0
FOXRED2,1.2049605,1.0
ZNF286B,1.2464372,1.0
ACTR3C,0.8559294,1.0
KLHL21,0.124748684,1.0
ZNF174,1.2460206,1.0
DOK1,1.2209604,1.0
ATOSB,1.0800107,1.0
MYL5,0.9414413,1.0
PIGH,-0.29593697,1.0
MYCBP2-AS1,0.73113257,1.0
PSMG3-AS1,0.93459034,1.0
ALKBH4,0.8321063,1.0
DEGS2,0.7485408,1.0
PRUNE1,0.96031934,1.0
TXNRD2,0.7749079,1.0
METTL2B,0.8492209,1.0
KIAA2013,-0.21178357,1.0
PIP5K1C,0.05433986,1.0
SLC26A2,0.7266036,1.0
TOR2A,0.3321674,1.0
H1-5,0.5275386,1.0
RAD51,0.5182748,1.0
GPATCH1,0.41379094,1.0
PTGES2,0.5450428,1.0
CLSTN1,-0.43158343,1.0
PPAN,0.44354904,1.0
CATSPERG,0.55602336,1.0
NAA80,0.27674586,1.0
AP5Z1,-0.18587945,1.0
CCT6B,0.5718343,1.0
IKZF4,0.23820236,1.0
POLR3GL,-0.35062078,1.0
KLHDC7B,0.39002216,1.0
ZNF486,0.2816067,1.0
MUL1,-0.03180946,1.0
UBAC1,-0.30866012,1.0
GTF2H1,-0.36622664,1.0
RAD51-AS1,0.17484267,1.0
VAMP1,-0.22577435,1.0
TAF12,0.23789781,1.0
LPIN2,-0.36544734,1.0
INTS6,-0.29821992,1.0
DCPS,-0.0035688914,1.0
PIGZ,3.458903,1.0
CYGB,22.919136,1.0
GRID2IP,22.852757,1.0
NOL3,22.773243,1.0
IFT22,22.371712,1.0
HRG-AS1,22.450487,1.0
NBPF1,22.518847,1.0
LINC01232,22.624443,1.0
TLX2,22.44457,1.0
ZNF227,-0.11566422,1.0
DBT,0.07410585,1.0
GEMIN5,0.123795465,1.0
MAP3K12,-0.056040395,1.0
PPP1R32,2.8879368,1.0
CLEC7A,2.6985097,1.0
RIOK3,-0.07172646,1.0
BDNF-AS,2.4905338,1.0
ABCB6,2.2609591,1.0
SCN11A,2.2885678,1.0
EFNA4,1.3277609,1.0
ID3,1.7300737,1.0
SORCS2,1.3916148,1.0
H3C2,1.5797035,1.0
POMZP3,-0.08485058,1.0
EYS,1.4603026,1.0
ZKSCAN5,0.2337119,1.0
PDK2,1.4157629,1.0
MCM3AP-AS1,1.2875855,1.0
PUS3,1.2282075,1.0
SGO1,1.053454,1.0
HHLA3,1.2720243,1.0
KIF2C,1.0093194,1.0
PEAK3,0.02294051,1.0
SOCS6,1.1979818,1.0
PRADC1,0.8926871,1.0
C2orf74,1.0510436,1.0
NAV1,0.93797493,1.0
STK36,0.9316718,1.0
CCDC200,0.23806576,1.0
PES1,0.7154308,1.0
CRACR2B,0.60017145,1.0
NUDCD2,-0.32408562,1.0
ITIH4,0.93129444,1.0
HSF1,-0.27104446,1.0
FAM120AOS,-0.39718562,1.0
POLI,0.5300486,1.0
HMGA1P4,0.85568434,1.0
ELAC2,-0.124800116,1.0
C6orf120,-0.032358635,1.0
ZNF589,-0.041046564,1.0
NIF3L1,0.42034203,1.0
LEPR,0.6633538,1.0
TTI2,0.07003891,1.0
THOC5,-0.11894211,1.0
ZNF789,-0.08167748,1.0
ADPRM,-0.043316647,1.0
WBP2,-0.28972724,1.0
NAAA,-0.41373357,1.0
ZAP70,-0.23538676,1.0
PALB2,0.3634027,1.0
RNF14,-0.10313483,1.0
WDR3,-0.06646392,1.0
XKR8,0.32802683,1.0
PFDN6,0.08817201,1.0
TRIM21,0.19803864,1.0
GFUS,0.15910742,1.0
ZDHHC16,3.5661058,1.0
FBLN2,22.21625,1.0
AATK,22.41916,1.0
SLC39A13-AS1,22.337738,1.0
TOR4A,22.545887,1.0
MFSD2B,22.411846,1.0
CACFD1,22.75309,1.0
PVR,22.545097,1.0
FBXL19-AS1,22.382582,1.0
ZNF213,22.65892,1.0
RNASE6,22.318983,1.0
RAB17,22.605963,1.0
LINC02450,22.417788,1.0
ZNF470,22.514027,1.0
PHF23,2.8046446,1.0
RNASEH2B-AS1,2.9106224,1.0
KIF7,2.688627,1.0
HSF4,2.2813568,1.0
ZFYVE19,1.9751029,1.0
C2orf74-DT,2.085436,1.0
RANBP3-DT,1.6778005,1.0
LIMCH1,1.4614655,1.0
CIB2,1.4663872,1.0
TRIM34,1.4522746,1.0
RUVBL1,0.16901918,1.0
MCAM,0.92331195,1.0
FAM227B,0.9370484,1.0
DUSP6,-0.0990701,1.0
METTL25B,0.95562345,1.0
FRY,1.0364494,1.0
HINFP,0.7989956,1.0
TAF10,-0.4248549,1.0
XNDC1N,0.09657885,1.0
CITED2,-0.2526293,1.0
GHDC,0.9095445,1.0
EARS2,0.7387044,1.0
RAMP1,0.8500062,1.0
TRAK2,-0.2693317,1.0
AP1S1,0.49011472,1.0
CTNS,0.64471996,1.0
DHRS4-AS1,0.4253745,1.0
TRPT1,0.48074916,1.0
TRBV28,0.16469336,1.0
CXXC1,-0.022183701,1.0
CTSK,0.43484524,1.0
CFAP36,0.060288765,1.0
SOX6,-0.069952875,1.0
DPP3-DT,0.26331323,1.0
DDX11,0.03135841,1.0
FYCO1,-0.20017076,1.0
RACGAP1,0.062067065,1.0
PACRGL,0.3441397,1.0
SPATA33,-0.023792539,1.0
HMGN5,0.21328926,1.0
MUTYH,0.32102653,1.0
PILRB,-0.3208563,1.0
NUDT14,-0.09789214,1.0
INPP5E,0.18201703,1.0
HRAS,-0.0235967,1.0
CSTF1,0.020401392,1.0
DAPK1-IT1,22.47368,1.0
RCN3,22.78275,1.0
PLK1,22.346724,1.0
CALCRL,22.507492,1.0
EHHADH,22.340239,1.0
PACRG,22.679464,1.0
ACBD7,22.47433,1.0
KDSR-DT,22.691347,1.0
LIPE,22.387379,1.0
SPESP1,22.536436,1.0
ZFY-AS1,22.52851,1.0
KTN1-AS1,2.3673038,1.0
XYLB,1.470378,1.0
POU2AF1,2.709109,1.0
LINC02363,1.7570287,1.0
LTC4S,2.5084774,1.0
ADGRD1,2.3951538,1.0
LINC01811,2.4788697,1.0
FOXD2-AS1,2.4305263,1.0
ZMPSTE24-DT,2.1595936,1.0
SPATA21,2.2627342,1.0
CCER2,2.2327566,1.0
NIPSNAP3B,2.2489336,1.0
SYCP2L,1.5785704,1.0
RSPO3,2.397701,1.0
DYNC2I2,1.8469869,1.0
COG8,0.13191147,1.0
KRT10,-0.25214902,1.0
ACSM3,1.4686372,1.0
TROAP,0.84537864,1.0
UIMC1,-0.33234408,1.0
ZNF350-AS1,1.4959162,1.0
C3orf20,1.5524715,1.0
SPOPL-DT,1.2999526,1.0
ZNF20,1.3093984,1.0
H1-0,0.08299268,1.0
ABHD4,1.2683529,1.0
GDPD1,1.0680414,1.0
RPP14,1.2485816,1.0
LRPAP1,-0.36983243,1.0
LINC01376,1.312669,1.0
SMPD2,1.0782751,1.0
GTF2E1,1.041184,1.0
FAM50A,-0.094907545,1.0
BICRA,0.19165546,1.0
CDC6,0.5517513,1.0
ZNF623,1.1265404,1.0
PINK1,1.1008933,1.0
ZEB1-AS1,0.872687,1.0
POLR3D,0.0938647,1.0
KPNB1-DT,0.9823095,1.0
FOXP1-IT1,0.6453326,1.0
OMG,0.89280605,1.0
NSUN5,-0.0776115,1.0
HNRNPK-AS1,-0.26919752,1.0
SNHG11,0.7731865,1.0
NEPRO-AS1,0.43341565,1.0
SLC29A3,0.62821364,1.0
FCGBP,0.59821635,1.0
EMILIN2,0.714648,1.0
FBXL6,0.3368995,1.0
CUL9,-0.26839367,1.0
C1orf54,0.56001866,1.0
LAPTM4B,0.6343115,1.0
GIGYF1,-0.3258336,1.0
ZNF441,0.4677615,1.0
ARMC6,0.20582564,1.0
ASMTL,-0.4009191,1.0
ARHGAP8,-0.07464065,1.0
MED22,0.42228627,1.0
KPTN,0.06603705,1.0
MINPP1,0.3410621,1.0
RCE1,-0.16028886,1.0
CYP51A1,-0.36789727,1.0
FCHO1,0.40861404,1.0
SP2,-0.33769098,1.0
NAP1L1,0.047422312,1.0
NDUFB3,-0.23587014,1.0
RPA3,-0.46972054,1.0
TERF2IP,-0.22278921,1.0
ZNF487,-0.009451306,1.0
ATG4A,-0.2539741,1.0
ECSIT,-0.1262073,1.0
KLHL18,-0.29465944,1.0
CD36,0.065193586,1.0
ATRAID,-0.2692547,1.0
TASOR2,-0.07753769,1.0
ARPC4,-0.34945217,1.0
IGHVIII-38-1,22.4749,1.0
OSCP1,22.279776,1.0
MS4A4A,22.419552,1.0
POU5F2,22.464334,1.0
HRK,22.690516,1.0
SIGLEC5,22.550758,1.0
LINC01833,22.017948,1.0
MON1A,22.3872,1.0
TFAP2A-AS1,22.274168,1.0
PROZ,22.493187,1.0
GPC2,22.340183,1.0
TERT,22.638142,1.0
SCN1A-AS1,22.408777,1.0
MUC6,22.361647,1.0
LINC00877,22.725168,1.0
KLF8,22.585346,1.0
DNMBP-AS1,22.320312,1.0
GFI1B,22.404774,1.0
GFER,0.10651542,1.0
ZC3HC1,-0.11745255,1.0
CFP,2.4261427,1.0
OXT,2.5522645,1.0
PEX11G,1.8992554,1.0
TRMT11,-0.35301736,1.0
TMSB15C,2.4705255,1.0
RNF165,2.3975687,1.0
CFAP418,2.09932,1.0
KAT14,1.8153645,1.0
IDI2-AS1,1.895838,1.0
ZNF48,2.1269085,1.0
ALG14,1.6744351,1.0
RECQL4,1.4985826,1.0
PDE5A,1.7541004,1.0
LINC01091,1.6736498,1.0
PYGM,1.222861,1.0
GMPR,1.1436319,1.0
TMEM19,0.12981826,1.0
ANKUB1,0.86017317,1.0
FAM161B,1.072479,1.0
PYCARD-AS1,0.7923588,1.0
TUT1,0.86106163,1.0
RAB4B,-0.21372955,1.0
ZNF583,0.6569421,1.0
PDSS1,-0.3274547,1.0
SLC38A7,0.6519633,1.0
GPR137,0.43564257,1.0
VAPB,-0.2969949,1.0
DNAAF10,0.3546217,1.0
ZNF514,0.41061282,1.0
SEMA4A,0.6154402,1.0
POLM,0.46438354,1.0
TXNDC17,-0.4572017,1.0
DBN1,0.23396693,1.0
AEBP2,-0.32264286,1.0
ZNF384,-0.2766109,1.0
ZSCAN25,-0.31316403,1.0
INPP1,0.08161015,1.0
LINC02541,3.3243828,1.0
HHLA2,22.82988,1.0
KRT73,22.91703,1.0
CTDSPL,22.424784,1.0
LINC00907,22.49878,1.0
TRAIP,22.118452,1.0
MFF-DT,22.537664,1.0
FAM66C,22.268288,1.0
ZNF185,22.206844,1.0
MID1,22.49593,1.0
LINC01801,22.500067,1.0
