,avg_log2FC,p_val_adj
RERG,19.869526,1.0
MGP,20.273252,1.0
LZTS1,19.852978,1.0
CLRN1-AS1,20.168911,1.0
KCNK15-AS1,19.97957,1.0
ATOH8,19.768593,1.0
ATP8A1-DT,20.190437,1.0
GRIN2A,20.107866,1.0
HIPK4,20.800798,1.0
C1orf146,20.01988,1.0
SSPN,19.56823,1.0
LINC02955,20.03023,1.0
ABCC9,21.340418,1.0
OVCH1,19.622252,1.0
SPX,19.9406,1.0
PDIA2,20.527132,1.0
PRR29,20.377367,1.0
SCN4A,20.001951,1.0
LINC02875,19.56823,1.0
TBX2,20.388906,1.0
BCAS3-AS1,20.607412,1.0
IQUB,20.388906,1.0
SV2B,20.444426,1.0
LRRC74A,20.80327,1.0
VASH1-DT,19.773506,1.0
TMX4-AS1,20.545444,1.0
HAGLR,20.973076,1.0
GPR155-DT,19.628284,1.0
CYP21A2,19.95239,1.0
RHBDF1,20.234232,1.0
GARIN1B,20.197731,1.0
TSGA13,21.248884,1.0
MESTIT1,19.864267,1.0
PRDM6,19.976158,1.0
NMNAT2,20.545444,1.0
SHCBP1L,19.7111,1.0
AHNAK2,19.843843,1.0
BMP2,19.868473,1.0
FERMT1,19.768986,1.0
LINC01433,19.56474,1.0
ERICH2,19.63613,1.0
P2RY13,20.137486,1.0
XIRP2,19.63935,1.0
ARHGEF26-AS1,21.520882,1.0
LITAFD,19.76487,1.0
PLAT,20.840042,1.0
FAM13B-AS1,19.80265,1.0
TGFBI,20.178715,1.0
MAPK4,19.813547,1.0
RIT2,19.738882,1.0
CTNNA1-AS1,20.196402,1.0
RPGRIP1,19.820246,1.0
MDC1-AS1,20.657413,1.0
LINC02569,20.107866,1.0
DHRS9,20.086086,1.0
KLF13,-0.22673617,1.0
GOLT1B,-0.5645061,1.0
CCDC28A,-0.639008,1.0
SF3B3,-0.61744577,1.0
BTN3A3,-0.5717418,1.0
ARRDC1,-1.0060755,1.0
EZH1,-0.4981407,1.0
MHENCR,-0.515628,1.0
SGK3,-0.5993304,1.0
MAP4K1,-0.7845556,1.0
ATP6V1B2,-0.81932455,1.0
AGBL3,-0.24574405,1.0
PIK3AP1,-0.5946988,1.0
TNFRSF4,-0.2595499,1.0
RABIF,-0.7891267,1.0
PCM1,0.056941863,1.0
TECPR2,-0.49323457,1.0
APOO,-0.49550757,1.0
ATP8B1,-0.31133017,1.0
ITGAV,-0.7868506,1.0
ZNF333,-0.5176663,1.0
PEX2,-0.723208,1.0
IMPDH1,-0.54951143,1.0
DDX50,-0.33649954,1.0
MORN3,-0.62857753,1.0
MYADM,-0.26165828,1.0
TPCN1,-0.7437907,1.0
ZNF45,-0.6498846,1.0
EMBP1,-0.48420206,1.0
ZNF622,-0.7549359,1.0
RBMS3,-1.0949246,1.0
HEATR5A,-0.6414835,1.0
MIER3,-0.73304516,1.0
CABP4,-0.61393887,1.0
LINC02968,-0.59855443,1.0
HCP5,-0.54525113,1.0
TMCC2,-0.12956776,1.0
STX5-DT,-0.54620546,1.0
PSTK,-0.6098392,1.0
GPR35,-0.4643182,1.0
FAM13A-AS1,-0.7500634,1.0
LUCAT1,-0.27246162,1.0
ZFAND6,-0.042006306,1.0
C1orf54,-0.77198625,1.0
LINC00662,-0.5740572,1.0
LCDR,-0.10412315,1.0
C5orf22,-0.6165789,1.0
RIMOC1,-0.38729152,1.0
UPK3BL2,-0.8776312,1.0
DHX34,-0.8160836,1.0
INKA2,-0.74772155,1.0
ZXDB,-0.7704358,1.0
CEP162,-0.739794,1.0
C7orf31,-1.071832,1.0
NPIPB3,-0.5284898,1.0
NBPF9,-0.29719728,1.0
TMEM44-AS1,-0.7028948,1.0
MYH11,-0.80214345,1.0
RAP1GAP,-0.12920949,1.0
ZNF287,-0.31671095,1.0
C10orf88,-0.61190325,1.0
RCHY1,-0.72955745,1.0
NUDT18,-0.8342028,1.0
MIR9-1HG,-0.8383502,1.0
TMEM101,-0.868396,1.0
DCBLD1,-0.8290486,1.0
EARS2,-0.68772966,1.0
STARD9,-0.7513252,1.0
DHODH,-1.0278906,1.0
C1orf109,-1.012058,1.0
GK,-1.2912247,1.0
TCTN3,-0.7488591,1.0
ODAD4,-0.6581342,1.0
ZNRD2-DT,-0.7204582,1.0
ALAD,-1.0637592,1.0
SRSF10,0.053335715,1.0
ARRDC1-AS1,-0.84293044,1.0
NATD1,-1.0446818,1.0
FBXL22,-0.38329297,1.0
ZDHHC11B,-0.3348431,1.0
C2,-0.9172469,1.0
EDA,-0.73708856,1.0
DRAM1,-0.6839417,1.0
CLCN3,-0.5370824,1.0
FAM131A,-1.2144595,1.0
NUCB1,-0.36653742,1.0
ADCK5,-0.73073924,1.0
TOMM40L,-0.62224525,1.0
LINC02798,-0.9224335,1.0
SLC35C2,-0.43909156,1.0
PRNCR1,-0.86409295,1.0
SPAG1,-0.7204506,1.0
SYNGAP1,-0.55532354,1.0
ARHGAP24,-0.8194459,1.0
C5orf63,-1.0381536,1.0
PPP1R15B-AS1,0.1316779,1.0
XPC-AS1,-0.20224698,1.0
SPCS3-AS1,-0.53783983,1.0
CDH12,-0.8124196,1.0
CA13,-0.35170034,1.0
SCNN1D,-0.63625515,1.0
GPR19,-0.6635885,1.0
LHFPL3,-0.9049836,1.0
EML2,-0.86660534,1.0
FHAD1,0.07941913,1.0
DEPDC4,-0.77619237,1.0
ADGRV1,-0.6579785,1.0
PAQR8,-1.0144125,1.0
H2BC5,-0.123540126,1.0
UPK2,-0.73829997,1.0
ZNF446,-1.0187154,1.0
SLX4,-0.89444125,1.0
RNF25,-1.0341324,1.0
GEMIN4,-0.8010403,1.0
MME,-0.65386724,1.0
SPAG4,-0.2626157,1.0
SNORC,-0.04007887,1.0
BBIP1,-0.8012801,1.0
MIR99AHG,-0.11855796,1.0
ZSCAN2-AS1,-0.21495844,1.0
MYH3,-0.18858604,1.0
IGHA1,-0.3358474,1.0
DLEC1,-0.39185408,1.0
ZBTB20-AS5,-0.5742448,1.0
MYO3B,-0.8971957,1.0
CARNS1,-0.47844166,1.0
TPM2,-0.71929437,1.0
TRMT5,-0.6083033,1.0
DNAH6,-1.0112548,1.0
IRF2-DT,-0.80198044,1.0
RASA2-IT1,-0.680467,1.0
L3MBTL2-AS1,-0.7160307,1.0
MYL6B-AS1,-0.6583744,1.0
CBY1,-0.6376478,1.0
PSMA8,-0.7819339,1.0
ZNF319,-1.0962232,1.0
CNTD1,-0.65250057,1.0
SMG1P7,-1.0737051,1.0
FAM120B,-0.5474303,1.0
HID1,-0.80824834,1.0
LINC00471,-0.92478406,1.0
PPM1F-AS1,0.1600516,1.0
TNFSF13,0.0531357,1.0
LINC01303,-0.22134142,1.0
HSD11B1-AS1,-0.27222824,1.0
CARD8-AS1,-0.05166649,1.0
GNG11,-0.3319633,1.0
FANK1,-0.27256706,1.0
PNMA3,-0.23114601,1.0
MACIR,-0.73185945,1.0
CRAT37,-0.71023273,1.0
IFIT1,-0.35719863,1.0
RBM11,-0.5131788,1.0
ADGRL2,-0.47189835,1.0
NOL3,-0.3217365,1.0
FAM21EP,-0.48742965,1.0
DENND6A-DT,-0.62840974,1.0
PPP2R3A,-0.89278346,1.0
EDRF1-AS1,-0.51881224,1.0
RASL11A,-0.88646394,1.0
LINC01431,-0.5198601,1.0
NUDT7,-0.9531211,1.0
LINC01191,-0.871806,1.0
DGCR11,-1.0101426,1.0
TULP2,-0.93602407,1.0
C14orf178,-0.6056047,1.0
ZNF607,-0.7595784,1.0
CACNA2D3,-0.4974426,1.0
SUSD2,-0.9124339,1.0
HORMAD2-AS1,-1.2639271,1.0
LINC00663,-1.3804102,1.0
GTF2IRD1P1,-0.81079715,1.0
VPS39-DT,-1.3217044,1.0
TMEM178B,-0.9483183,1.0
LMOD3,-0.7134085,1.0
ABCA9,-1.6317767,1.0
PFN2,-1.3961765,1.0
TRAV29DV5,-0.5039316,1.0
H1-10-AS1,-0.65499777,1.0
PXMP4,-0.7204145,1.0
CCDC15-DT,-0.7433937,1.0
KDSR-DT,-1.2669746,1.0
TFIP11-DT,-0.6233884,1.0
SLC25A5-AS1,-1.0057689,1.0
HUS1B,-0.7361426,1.0
SEMA3F-AS1,-1.2797074,1.0
MYLK,-1.325692,1.0
PRPF4B,0.012411493,1.0
ARAP1,-0.57213145,1.0
MEIOC,0.3746994,1.0
ZBTB20-AS2,0.36215833,1.0
MAK16,-0.66220194,1.0
LIMASI,-0.27899534,1.0
CRNDE,0.64829046,1.0
CACNA1E,0.13037443,1.0
FGF18,-0.3268454,1.0
SNPH,-0.025235958,1.0
DCUN1D3,-0.50807047,1.0
FAM186B,0.1202324,1.0
SPIN3,0.3788675,1.0
MAP3K5-AS1,-0.5456151,1.0
NFYC-AS1,-0.29370502,1.0
LANCL1-AS1,-0.5377439,1.0
PCDH11X,-0.34317935,1.0
HCG25,-0.38156617,1.0
FRMPD4,-0.47295776,1.0
DLEU2L,-0.0048500686,1.0
H2AC4,-0.17910713,1.0
EBF3,-0.6910128,1.0
GLI1,-0.31166232,1.0
PRKCG,-0.15612072,1.0
CCDC154,-0.026722016,1.0
VAV3-AS1,-0.38862953,1.0
CHSY3,-0.6499358,1.0
ZNF485,-0.3951588,1.0
DACH1,-0.21518785,1.0
FITM1,-0.7637512,1.0
AIM2,-0.025505314,1.0
TIGD7,-0.43444306,1.0
BAIAP2-DT,-0.168881,1.0
DNAJC28,-0.2996559,1.0
VEGFC,-0.71855485,1.0
JPH3,-0.2231687,1.0
WDR64,-0.43444473,1.0
RGS5,-0.11588106,1.0
GPAT2,-0.6680501,1.0
GDA,-0.07583476,1.0
PSAT1,-0.10105297,1.0
ST6GALNAC2,-0.1946627,1.0
CCDC78,-0.9241892,1.0
BASP1-AS1,-0.61374444,1.0
PRKD1,-1.1772825,1.0
NOTCH3,-0.9313499,1.0
RSPH9,-1.065557,1.0
USH2A,-0.87543625,1.0
MEI4,-1.0525826,1.0
CDC20-DT,-0.79918844,1.0
SERPING1,-1.7321366,1.0
HYKK,-1.0748198,1.0
ZNF324B,-1.1170772,1.0
LINC02579,-0.7630083,1.0
F2RL2,-1.290988,1.0
PPARG,-1.1807063,1.0
FBXL7,-2.2018526,1.0
CDNF,-0.65671885,1.0
VPS11-DT,-0.8918942,1.0
ACMSD,-1.9386686,1.0
LINC02726,-0.770129,1.0
RASA4,-0.6550073,1.0
PFKM,-1.220282,1.0
LINC02986,-0.26784673,1.0
WBP2NL,-1.6456617,1.0
LINC01980,-0.2789563,1.0
NCOA7-AS1,-1.4306949,1.0
TNK1,-0.84734887,1.0
INSL3,-0.5407564,1.0
ZNF652-AS1,-0.9529034,1.0
MIF4GD-DT,-1.243939,1.0
DNAJC9-AS1-1,-1.3185757,1.0
CYP46A1,-1.1370214,1.0
PLPPR2,-0.91627085,1.0
CXorf65,-1.2727507,1.0
E2F5-DT,-1.1345013,1.0
POU2F2-AS2,-0.07587511,1.0
CADPS2,-1.4170799,1.0
TEX12,-0.5905935,1.0
TXNDC11-AS1,-0.6185252,1.0
EYA2,-1.463199,1.0
CYP2F1,-1.1166638,1.0
TAS2R20,-1.0488566,1.0
LIMD1-AS1,-1.5422931,1.0
TREX2,-0.7626075,1.0
UNC13C,-1.4315317,1.0
C1orf74,-0.5735979,1.0
ZNF382,-1.19289,1.0
B3GAT1,-0.78687817,1.0
NCBP2-AS1,-0.84973204,1.0
FGF13,-0.8341251,1.0
SNRK-AS1,-0.94189423,1.0
CRADD-AS1,-0.79705477,1.0
CDH26,-0.65499604,1.0
ZBTB9,-1.3233299,1.0
PPM1E,-0.68634886,1.0
LINC02240,-0.40387294,1.0
GSTM1,-1.2186505,1.0
PTGS1,-1.5562304,1.0
RABGAP1L-AS1,-1.082658,1.0
ZNF687-AS1,-0.6180286,1.0
RBM26-AS1,-1.4989147,1.0
ENKUR,-0.38664138,1.0
SLC1A3,-2.1211412,1.0
TWF2-DT,-0.99620813,1.0
SLC44A4,-1.0804197,1.0
ST8SIA5,-0.5584664,1.0
SCAANT1,-0.9226356,1.0
MAGI1,-0.6969536,1.0
LINC01465,-0.629407,1.0
SLC1A1,-1.1293931,1.0
SGMS2,-0.98029286,1.0
CYP27A1,-1.1603874,1.0
MIPOL1,-1.0277224,1.0
ZYX,-0.3207109,1.0
FLAD1,-0.64811194,1.0
GJB7,0.18455403,1.0
LINC01931,0.9703709,1.0
DENND2A,0.41991073,1.0
RUNDC3A,0.603486,1.0
LINC02193,0.9175211,1.0
GRIA3,0.42363545,1.0
MMP25,0.6354264,1.0
CMKLR2-AS,0.39302617,1.0
ANKFN1,0.23678753,1.0
FCRL1,0.24450028,1.0
LINC02966,0.90856504,1.0
NPPA,0.95735705,1.0
KMO,0.8095821,1.0
ZNF365,0.6096834,1.0
IKBKE-AS1,0.7138721,1.0
HIF3A,0.39019617,1.0
ZNF471,0.26945004,1.0
TRIM74,0.12055312,1.0
NPIPB7,0.5815281,1.0
GARIN2,0.100470886,1.0
WDR7-OT1,0.40404716,1.0
RGS13,0.09466747,1.0
LINC01440,0.44053295,1.0
COX6B2,0.12623909,1.0
TMTC1,0.422928,1.0
HLA-G,0.2191253,1.0
CTSL,0.61840737,1.0
LINC00865,0.93624836,1.0
KLHL1,0.34022075,1.0
TRDN-AS1,0.4858161,1.0
PRDM12,0.98565096,1.0
LINC02997,0.18709067,1.0
LINC00923,0.32543725,1.0
CASC8,0.31631258,1.0
CBR3,0.21460825,1.0
MAL2-AS1,0.814637,1.0
STAP2,0.27366963,1.0
RAD21-AS1,0.8855283,1.0
HEPACAM2,0.3134703,1.0
VRTN,0.6600011,1.0
EPHA2,0.45762002,1.0
CFAP74,0.6589775,1.0
ANO5,1.6328442,1.0
PDGFA-DT,0.34206492,1.0
TDRD12,0.2499949,1.0
SMTNL1,0.23890634,1.0
PTPN18,-0.81267846,1.0
TNNC1,-0.88291436,1.0
AMFR,-0.78006786,1.0
CPLANE1-AS1,-0.99597293,1.0
STAT4-AS1,-0.6461003,1.0
PLPP4,-0.861916,1.0
CRPPA-AS1,-0.6760703,1.0
LMO7-AS1,-0.5282125,1.0
CFAP300,-1.1806933,1.0
TRIM10,-0.15278918,1.0
SCIN,-0.05855201,1.0
LINC02087,-1.2061932,1.0
SPATA41,-0.87375706,1.0
SCARA5,-0.31309736,1.0
HIF1A-AS1,-0.70606136,1.0
TLL2,-0.8022723,1.0
LINC01013,-1.422466,1.0
RNF217,-1.631449,1.0
EFCAB14-AS1,-1.6295958,1.0
RSPH10B,-0.6227074,1.0
TCAP,-0.37983838,1.0
PPP1R1B,-0.45088708,1.0
IL11,-0.63444775,1.0
TAGLN3,-0.99312556,1.0
NPIPA7,-1.4355272,1.0
RC3H1-DT,-1.2653626,1.0
LINC02960,-1.405424,1.0
OCM,-0.9666478,1.0
SRPX,-0.95646554,1.0
KCNIP2-AS1,-1.0284518,1.0
CNTN6,-0.99121624,1.0
EGFLAM,-1.0887674,1.0
CARD6,-1.0417272,1.0
INTU,-1.451554,1.0
FLVCR2,-1.9239669,1.0
IZUMO4,-1.2308364,1.0
LINC02224,-0.49284503,1.0
CNBD1,-0.3423794,1.0
AP1AR-DT,-1.8041643,1.0
LINC01554,-0.4416624,1.0
DMRT1,-0.5978252,1.0
HMSD,-1.0943635,1.0
LILRB4,-1.4698637,1.0
XK,-0.091291614,1.0
ARG1,-1.405006,1.0
SATL1,-0.24937671,1.0
C3orf49,-0.43757895,1.0
C5AR2,-0.58505243,1.0
PIERCE2,-0.5136329,1.0
SMAD6,-1.8032404,1.0
GABRB1,-0.24139275,1.0
CATSPER3,-0.75729305,1.0
PPEF2,-0.92963344,1.0
SHROOM3,-1.1166168,1.0
TMPRSS13,-0.033035163,1.0
MPIG6B,-1.246378,1.0
PCAT7,-1.2005124,1.0
ZFPM1-AS1,-0.23576385,1.0
PKD2L1,-1.1522624,1.0
WDTC1-DT,-0.95448756,1.0
TNFRSF10A-DT-1,-1.7926666,1.0
SEC14L5,0.018660903,1.0
HM13-IT1,-1.5994481,1.0
MEG8,-0.6072976,1.0
LINC01973,-0.27256212,1.0
LINC02449,-0.6844229,1.0
SLC46A2-AS1,-1.4658287,1.0
TM4SF19,-0.6899374,1.0
HPN-AS1,-0.8001487,1.0
SVEP1,-2.000315,1.0
JTB-DT,-1.3220592,1.0
P3H3,-0.392513,1.0
OLFML3,-1.0556571,1.0
TMEM176B,-1.919801,1.0
NALCN,-1.0318183,1.0
LINC02709,-0.89827424,1.0
ITPK1-AS1,-0.85012335,1.0
SERPINA1,-0.43483174,1.0
POGLUT2,-0.081702195,1.0
HNF4A,-0.83547133,1.0
GPRIN1,-0.824258,1.0
LINC02766,-0.22486456,1.0
MYH14,-0.36797246,1.0
UPK1A,-1.1051286,1.0
LINC02331,-0.7582166,1.0
ARHGEF2-AS2,-1.0555902,1.0
DDHD1-DT,-0.6379026,1.0
LINC02904,-0.41640314,1.0
CLTRN,-0.86551285,1.0
GALNT13,-0.7477383,1.0
KYNU,-0.89465004,1.0
LINC02161,-0.14830396,1.0
TTLL10,-2.5178256,1.0
KIF19,-0.56676066,1.0
MGC16275,-0.07878762,1.0
CCDC27,-0.69357944,1.0
AKR1D1,-1.1879605,1.0
LNCOC1,-1.2269554,1.0
CLEC1B,-0.91600186,1.0
PCDH11Y,-1.3516263,1.0
LINC01311,-1.0819345,1.0
RLN1,-0.2486544,1.0
LINC02373,-0.903086,1.0
PRRT2,-1.1943016,1.0
TBL1Y,-0.55028504,1.0
SYT1,-1.2001175,1.0
ACSS3,-1.3374866,1.0
ALOX5,-0.31599864,1.0
FAM222A-AS1,-0.8288537,1.0
NRK,-0.1846375,1.0
CPM,-1.9103923,1.0
MMP17,-1.4194942,1.0
NMBR,-1.13154,1.0
HMGA2,-1.0222208,1.0
ZCCHC18,-0.113206565,1.0
TBC1D8B,-0.6047199,1.0
CT70,-0.08960904,1.0
ITFG1-AS1,-1.2553377,1.0
MOCS1,-1.0013372,1.0
LCNL1,-0.30087328,1.0
PWRN4,-0.043332923,1.0
NGFR,-1.6459943,1.0
ZBTB20-AS3,-0.15276457,1.0
POPDC2,-0.9929145,1.0
TRPV3,-1.1906009,1.0
RBM25-AS1,-1.4749334,1.0
ITGB8,-1.6275104,1.0
COL5A3,-1.9320685,1.0
RHOA-IT1,-1.3587843,1.0
LINC02882,-0.87189347,1.0
UBXN10,-0.06992372,1.0
GLIPR1L2,-0.26367748,1.0
MAPK6-DT,-0.378609,1.0
LINC00858,-1.1555516,1.0
C1orf116,-0.58272386,1.0
ZMYND15,-0.19591527,1.0
ZC3H11C,-1.1781363,1.0
BCAM,-1.1435176,1.0
ZNF233,-0.6655457,1.0
ZNF296,-0.9187964,1.0
CEACAM16-AS1,-1.1650412,1.0
ZNF470,-1.0902014,1.0
PTH2R,-1.2994256,1.0
CACNA1F,-1.0329764,1.0
RIMKLA,-0.5739615,1.0
TMEM30A-DT,-0.9223421,1.0
CCDC24,-0.963562,1.0
FREM2,-1.1764196,1.0
GRID2,-1.3989868,1.0
LHFPL3-AS2,-0.8747232,1.0
LINC00304,-1.1084611,1.0
ZNF778-DT,-0.6561055,1.0
HYI-AS1,-0.6925655,1.0
GATA6-AS1,-1.5045469,1.0
LINC01681,-1.1607752,1.0
OLFM2,-0.82883096,1.0
TRIM7,-1.0983741,1.0
AFTPH-DT,-0.6470979,1.0
FAM72D,-1.0155599,1.0
SH3RF2,-0.1146639,1.0
ESAM,-1.5752443,1.0
ZNF385D-AS2,-1.0794936,1.0
CCR2,-0.63230866,1.0
PTPRS-AS1,-1.3154818,1.0
HAS2-AS1,-0.95785135,1.0
CEP72-DT,-0.648447,1.0
LINC02233,-0.9543285,1.0
PDGFC,-1.5851578,1.0
OTX2-AS1,-0.325657,1.0
SILC1,-0.8706357,1.0
LMO1,-1.1661148,1.0
GAS2L3,-0.43987685,1.0
ANO4,-0.9537804,1.0
THBS2-AS1,-1.057061,1.0
LINC02519,-0.06810428,1.0
MIR4733HG,-1.7807375,1.0
RHBDL3,-0.6046433,1.0
ANKRD22,-0.014153958,1.0
TMEM45B,-0.6068861,1.0
TNNC2,-1.2098095,1.0
NR1I3,-1.175937,1.0
KCNQ1DN,-2.1540391,1.0
PHLDA2,-1.4091307,1.0
CHRNA10,-0.1765191,1.0
TLCD1,-0.37825242,1.0
SRGAP2-AS1,-0.81070167,1.0
HJV,-0.56543064,1.0
LCT-AS1,-1.7050866,1.0
SLC7A2,-1.7751637,1.0
RWDD3-DT,-1.3995719,1.0
MCM8-AS1,-1.4983203,1.0
SAPCD1-AS1,-1.0232736,1.0
PLVAP,-2.2448988,1.0
BOLA3-DT,-0.2531573,1.0
LINC03031,-0.8654211,1.0
LRRC25,-0.8199043,1.0
GFRA1,-1.038979,1.0
TEKT5,-1.2690643,1.0
LINC02870,-0.66744787,1.0
PDE11A,-0.9017042,1.0
PDE11A-AS1,-0.27006713,1.0
TGM6,-1.1915526,1.0
IDH3B-DT,-0.7242895,1.0
GYS2,-0.9869823,1.0
NME9,-1.6275104,1.0
MIR193BHG,-1.3136128,1.0
SAMMSON,-1.2254062,1.0
GALNT17,-1.503339,1.0
ZFP28-DT,-0.44567612,1.0
LINC01864,-1.5944816,1.0
ZSCAN5A-AS1,-0.513917,1.0
CLDN4,-1.3795619,1.0
SLC8A1-AS1,-0.30302364,1.0
FNDC11,-1.0413783,1.0
STRIP2,-1.3746669,1.0
ERICD,-1.071906,1.0
SLCO2B1,-0.06554712,1.0
MPDZ,-1.7597501,1.0
LINC03041,-0.7783545,1.0
MLANA,0.01084565,1.0
ZNF433,-1.4311441,1.0
RGSL1,-0.9205612,1.0
SLC27A6,-0.9496158,1.0
BBS12,-1.0525305,1.0
RDH10-AS1,-1.0590487,1.0
GLYATL1,-1.4328486,1.0
RAB36,-1.131047,1.0
THSD8,-1.317166,1.0
TJP1,-2.3831835,1.0
PEX11A,-0.8814925,1.0
H3-5,-1.3151265,1.0
DDN,-1.0139415,1.0
ARHGAP29,-1.0996951,1.0
LINC01353,-1.0043328,1.0
FAM27E3,-0.82377315,1.0
TMEM252-DT,-0.5132582,1.0
CPA6,-1.040253,1.0
DNAJC5B,-0.97018975,1.0
CYP4F22,-0.9786468,1.0
CMKLR2,-0.72020245,1.0
PLEKHS1,-2.3508098,1.0
NRSN2,-0.7594064,1.0
CXCL8,-0.9010924,1.0
OR6J1,-0.7872929,1.0
TMPRSS6,-0.85091966,1.0
PTGS2,-0.89337206,1.0
VPS33B-DT,-1.0139415,1.0
HMCN2,-0.29734412,1.0
PLPP7,-1.433695,1.0
CFAP77,-0.64277744,1.0
SBSPON,-0.056009352,1.0
NTSR1,-1.454484,1.0
PRPF19-DT,-1.7119823,1.0
BMPR1B,-0.38213763,1.0
KCNQ4,-1.1056746,1.0
EFNB1,-1.2055745,1.0
KIF1C-AS1,-1.436975,1.0
SH3BGRL2,-0.9807742,1.0
LINC01976,-0.5706804,1.0
AK8,-1.1481981,1.0
LMF2,-0.86216027,1.0
CNIH4,-0.747096,1.0
DCTN6,-0.48679137,1.0
ZBTB25,-0.7489112,1.0
PEG3,0.0,1.0
GPBAR1,0.0,1.0
RPP25,0.0,1.0
LINC00870,0.0,1.0
TUBA3FP,0.0,1.0
STARD13-AS,0.0,1.0
IGLC3,0.0,1.0
IGLL5,0.0,1.0
IGLV3-1,0.0,1.0
IGLV7-46,0.0,1.0
PRAMENP,0.0,1.0
RIMBP3C,0.0,1.0
METTL7B,0.0,1.0
LINC02811,0.0,1.0
LCA5,0.0,1.0
MYRF,0.0,1.0
MPEG1,0.0,1.0
MS4A7,0.0,1.0
C8orf89,0.0,1.0
USP6,0.0,1.0
GP1BA,0.0,1.0
LINC02932,0.0,1.0
LINC02532,0.0,1.0
TSIX,0.0,1.0
NXPH4,0.0,1.0
BMP8B,0.0,1.0
MYCL,0.0,1.0
MARVELD2,0.0,1.0
FRY-AS1,0.0,1.0
CD180,0.0,1.0
MAST4-IT1,0.0,1.0
CRISPLD1,0.0,1.0
LINC02970,0.0,1.0
SLC10A1,0.0,1.0
NKAIN4,0.0,1.0
C2orf74-AS1,0.0,1.0
TSPAN5-DT,0.0,1.0
CHMP4C,0.0,1.0
LINC00683,0.0,1.0
ZNF516-DT,0.0,1.0
ST3GAL6-AS1,0.0,1.0
HLX-AS1,0.0,1.0
KISS1R,0.0,1.0
ELANE,0.0,1.0
PROK2,0.0,1.0
NOX5,0.0,1.0
LINC00960,0.0,1.0
ENHO,0.0,1.0
C9orf24,0.0,1.0
SMARCAD1-DT,0.0,1.0
PIGY-DT,0.0,1.0
ADH4,0.0,1.0
PPP1R9A-AS1,0.0,1.0
CRHR1,0.0,1.0
CXCR2,0.0,1.0
LINC02734,0.0,1.0
ITPRIP-AS1,0.0,1.0
RYR3-DT,0.0,1.0
SPEGNB,0.0,1.0
IGLC7,0.0,1.0
IGLC5,0.0,1.0
KCNE3,0.0,1.0
CDH17,0.0,1.0
RUNX1T1,0.0,1.0
NECAB1,0.0,1.0
MS4A6E,0.0,1.0
MS4A2,0.0,1.0
TTC9-DT,0.0,1.0
DAGLA,0.0,1.0
NT5C1A,0.0,1.0
IL31RA,0.0,1.0
GAPT,0.0,1.0
ANKRD55,0.0,1.0
SMIM15-AS1,0.0,1.0
RAB3C,0.0,1.0
ADAMTS9-AS2,0.0,1.0
EML4-AS1,0.0,1.0
PKDCC,0.0,1.0
TMEM178A,0.0,1.0
HAAO,0.0,1.0
OXER1,0.0,1.0
KCNG3,0.0,1.0
TPTE,0.0,1.0
MIP,0.0,1.0
RGL3,0.0,1.0
PDZRN3,0.0,1.0
EPHA3,0.0,1.0
CADM2-AS1,0.0,1.0
CNR1,0.0,1.0
HGF,0.0,1.0
DDX3ILA1,0.0,1.0
LINC00544,0.0,1.0
MTUS2-AS1,0.0,1.0
SEMA3D,0.0,1.0
LINC02643,0.0,1.0
PTGIR,0.0,1.0
LMAN1L,0.0,1.0
NLRP9,0.0,1.0
SORCS3,0.0,1.0
KCNJ13,0.0,1.0
SAG,0.0,1.0
LINC02345,0.0,1.0
SPHKAP,0.0,1.0
NCF1,0.0,1.0
CLEC10A,0.0,1.0
TEKT1,0.0,1.0
DDO,0.0,1.0
LINC00222,0.0,1.0
STEAP4,0.0,1.0
CXXC4-AS1,0.0,1.0
ELAVL2,0.0,1.0
HS3ST4,0.0,1.0
CCL27,0.0,1.0
SHISA7,0.0,1.0
GLIS1,0.0,1.0
LINC02942,0.0,1.0
GRM5,0.0,1.0
SLC10A6,0.0,1.0
FAM180B,0.0,1.0
TMEM17,0.0,1.0
FAM47E,0.0,1.0
ACTL6B,0.0,1.0
NFE2L1-DT,0.0,1.0
SPATS1,0.0,1.0
LINC01512,0.0,1.0
LINC01975,0.0,1.0
ASPA,0.0,1.0
GATA3-AS1,0.0,1.0
SERP2,0.0,1.0
TMEM210,0.0,1.0
LRRC26,0.0,1.0
ZNF230-DT,0.0,1.0
ZNF221,0.0,1.0
ITGB5-AS1,0.0,1.0
CFAP91,0.0,1.0
ACHE,0.0,1.0
UFSP1,0.0,1.0
CRYBA4,0.0,1.0
STXBP6,0.0,1.0
C22orf15,0.0,1.0
LNMICC,0.0,1.0
STMN2,0.0,1.0
TSC22D1-AS1,0.0,1.0
GPR22,0.0,1.0
LINC01982,0.0,1.0
HOXB7,0.0,1.0
FGD2,0.0,1.0
PRICKLE4,0.0,1.0
TMEM221,0.0,1.0
FAM171B,0.0,1.0
PDYN-AS1,0.0,1.0
IGHV3-15,0.0,1.0
IGHV1-3,0.0,1.0
NFE4,0.0,1.0
EMSLR,0.0,1.0
IQSEC2,0.0,1.0
LINC02842,0.0,1.0
FAF1-AS1,0.0,1.0
FAM88C,0.0,1.0
CNTNAP3,0.0,1.0
ANKRD20A5P,0.0,1.0
CYP4F3,0.0,1.0
