,avg_log2FC,p_val_adj
C6orf47,-0.18405536,1.0
TTC38,-0.32294622,1.0
CNIH4,-0.44681007,1.0
GPATCH11,-0.43426126,1.0
ARF4-AS1,-0.21375087,1.0
MGAM,2.4749672,1.0
FIS1,-0.38680762,1.0
LINC02763,1.0674739,1.0
TMEM163,0.61190087,1.0
RHOQ,-0.33708188,1.0
DAG1,-0.31497815,1.0
FSIP2,1.185004,1.0
THBD,0.9742162,1.0
ADPRH,1.9429232,1.0
C4orf36,1.6835575,1.0
ZNF469,0.99143213,1.0
SLFN13,-0.5262195,1.0
RNASEH2A,0.120139256,1.0
SLC6A13,1.556377,1.0
CIBAR1,1.4608241,1.0
LINC03052,1.686513,1.0
IL13,1.484267,1.0
LINC01722,0.7348097,1.0
GLYATL1,22.456438,1.0
HOXA3,22.800953,1.0
UXT-AS1,22.524757,1.0
GLIPR1L2,22.719595,1.0
TSPAN9,22.71993,1.0
ARHGAP11A-DT,22.66961,1.0
LIMD1-AS1,22.510447,1.0
YIPF7,22.713816,1.0
CHST1,22.516645,1.0
KCNQ4,22.512802,1.0
TSPAN10,0.73069924,1.0
ATP1A1-AS1,-0.25706807,1.0
PRRG2,0.29619664,1.0
CSKMT,-0.50450855,1.0
INKA2,0.0684642,1.0
TCIRG1,-0.43588609,1.0
HOOK1,-0.06305347,1.0
NCEH1,-0.12473071,1.0
LINC00528,-0.17193682,1.0
MAN2B2,-0.40646902,1.0
RILPL1,-0.009263435,1.0
RNFT1,-0.20225349,1.0
HAX1,-0.4678403,1.0
PET117,-0.2167023,1.0
ALDH16A1,-0.42862633,1.0
LAT,-0.29453456,1.0
TUBE1,-0.23621696,1.0
TARS1-DT,2.7722816,1.0
HEXD-IT1,0.28715688,1.0
SHC1,-0.2153622,1.0
SYNGAP1-AS1,0.4231034,1.0
UBE2Q1,-0.47614777,1.0
CEMIP,1.2440777,1.0
SNX7,0.76136315,1.0
SOX6,0.95384073,1.0
EPHX1,0.23113154,1.0
CAPSL,2.149705,1.0
LNX1,1.0334117,1.0
GCNT1,-0.02858264,1.0
ZDHHC12-DT,-0.16557898,1.0
PPP1R32,0.771501,1.0
KDM4D,1.9872981,1.0
BRME1,1.0107864,1.0
ZNF501,1.7758456,1.0
PHLDA3,1.2257409,1.0
RPP38-DT,1.4076082,1.0
PSD2,1.4802136,1.0
CFAP44-AS1,0.66904634,1.0
EXTL3-AS1,22.542942,1.0
KCNN1,22.47359,1.0
ELN,22.528427,1.0
ENPP6,22.25324,1.0
DISP3,22.555067,1.0
ZNF597,22.486265,1.0
AKR7L,22.345732,1.0
RGS6,22.986845,1.0
ASIC2,22.731266,1.0
JCHAIN,22.951834,1.0
ZNF285,22.49235,1.0
GBP6,22.427376,1.0
GPAM,0.5891757,1.0
GRIN3B,22.4474,1.0
VN1R1,22.609507,1.0
CFAP45,22.470865,1.0
HDAC4-AS1,0.6353575,1.0
MIR4280HG,0.13526529,1.0
FSD1L,-0.013442855,1.0
THAP9,-0.44548097,1.0
RBM44,0.30527246,1.0
PDCD4-AS1,-0.34183854,1.0
ZSCAN21,0.023787634,1.0
CSRNP2,-0.386702,1.0
FAM83D,-0.32911882,1.0
ENDOG,-0.40013593,1.0
RGS5,1.1331666,1.0
MAP7,-0.060526125,1.0
ZNF513,0.9434264,1.0
PRDM11,0.14672408,1.0
MIR34AHG,1.1213741,1.0
NPIPB6,2.280884,1.0
ATP5MGL,2.1273324,1.0
ABHD11,0.25413874,1.0
LRRC2,1.7187328,1.0
FAM83G,1.8622197,1.0
FGF18,0.91793615,1.0
LYSMD4,0.9557921,1.0
UROC1,1.4486554,1.0
ZNF571-AS1,1.602601,1.0
PRSS3,1.5546939,1.0
OAS1,-0.23203284,1.0
ZNF436,0.8798964,1.0
KANK3,1.4726024,1.0
KMT5C,-0.41877267,1.0
TLR9,22.632763,1.0
CORT,22.27528,1.0
ANKRD13B,22.33731,1.0
AKNAD1,22.624182,1.0
MYRFL,22.831858,1.0
LINC02908,22.75443,1.0
LNCATV,22.431477,1.0
SCAND3,22.317625,1.0
CLTCL1,22.598122,1.0
LCMT2,22.544199,1.0
CLDN4,22.471416,1.0
VEPH1,22.768358,1.0
COL25A1,22.997713,1.0
C9orf64,0.42533174,1.0
TRIM72,22.477663,1.0
ZBTB44-DT,0.24997123,1.0
ZNF287,-0.0026031407,1.0
GLYCTK,-0.011172335,1.0
C3orf18,-0.016623171,1.0
DCLRE1B,-0.09652065,1.0
DUSP23,-0.44525132,1.0
CLN3,-0.4644788,1.0
PDK2,-0.35628524,1.0
FBXO8,-0.05288326,1.0
TRIM21,-0.11706894,1.0
JOSD2,-0.51485264,1.0
SPDYE21,-0.3232047,1.0
FEZ2,-0.5738162,1.0
ZNF142,-0.46255976,1.0
RRS1,-0.5429639,1.0
EXOC8,-0.10897675,1.0
PWWP2B,0.40427497,1.0
P4HA3,0.94948304,1.0
SGMS2,1.2206777,1.0
PADI4,-0.29779604,1.0
CEACAM22P,2.7451053,1.0
LLGL1,0.38402966,1.0
NQO1,0.3412364,1.0
TMPRSS5,2.4536176,1.0
ADAMTS14,0.8840689,1.0
CACNA1A,0.61046535,1.0
NUP153-AS1,0.15923719,1.0
HSD17B7,-0.566747,1.0
PFKP-DT,1.9642935,1.0
GNRH1,1.5921955,1.0
SND1-DT,1.621077,1.0
PHC2-AS1,1.6628859,1.0
ZNF343,1.6643643,1.0
GHRLOS,0.703801,1.0
SLC2A6,1.1376765,1.0
ZMYM4-AS1,1.33632,1.0
MOCS2-DT,1.3807924,1.0
ACTN3,0.8992279,1.0
MIA,0.7144536,1.0
FOXP4-AS1,0.8413047,1.0
MCAM,0.4360471,1.0
ZNF547,0.41397274,1.0
ZNF341,0.27163774,1.0
DUSP3,0.4776416,1.0
UNC79,22.843376,1.0
CCL1,22.526476,1.0
MS4A7,22.102085,1.0
DAND5,22.301401,1.0
SCUBE3-AS1,22.350996,1.0
POU2AF1,22.450068,1.0
MSH4,22.469175,1.0
FGGY-DT,22.3259,1.0
TIAM1-AS1,22.139706,1.0
ZNF837,22.456703,1.0
LINC02918,22.666067,1.0
SLC8A2,22.390959,1.0
TMSB15A,22.274515,1.0
PRRT1,22.573547,1.0
ADAMTSL1,22.528849,1.0
ASPN,22.39169,1.0
SSH3,0.14920795,1.0
WWTR1,0.15474148,1.0
SPATA17,0.13683142,1.0
ITGA4,0.03913434,1.0
NME9,0.17034982,1.0
DR1,-0.48531333,1.0
LZTS2,-0.040872794,1.0
TAGLN,0.085396335,1.0
ALKBH6,-0.018820377,1.0
RNASEL,-0.060692236,1.0
TMEM161A,-0.13250788,1.0
RASSF2,-0.5117378,1.0
SH3YL1,-0.4350747,1.0
INSIG1-DT,-0.25832182,1.0
ANKS6,-0.09469179,1.0
ZNF250,-0.25915003,1.0
LINC02235,1.1411847,1.0
ARHGEF26,3.052511,1.0
CCDC137,-0.5062985,1.0
CUZD1,0.7171782,1.0
SMIM15-AS1,1.0731952,1.0
MANSC4,2.081898,1.0
ZNF213,0.43113145,1.0
XKRX,1.7951155,1.0
LINC01023,1.1569239,1.0
ANKEF1,1.4055507,1.0
LINC02453,1.4125502,1.0
ZSCAN5A-AS1,0.46523663,1.0
B3GALT9,0.57787836,1.0
CACFD1,1.2082026,1.0
ZBTB20-AS4,0.40015572,1.0
OGFRP1,0.5822744,1.0
CHRNA10,22.284918,1.0
LINC02608,22.719944,1.0
LINC02371,22.467583,1.0
SAMD14,22.371618,1.0
PPM1E,22.576084,1.0
PPP1R14B-AS1,22.13005,1.0
OR2L3,22.74606,1.0
MTMR7,22.460936,1.0
LINC01618,0.16126037,1.0
ARSD,0.009684441,1.0
MISP3,0.01758345,1.0
RPUSD1,-0.35284263,1.0
GLMP,0.15900998,1.0
ARHGAP18,-0.4219847,1.0
CREB3L3,-0.050018836,1.0
PINK1,0.05325444,1.0
TIGD7,-0.24423116,1.0
FHOD1,-0.42048484,1.0
SYNJ1,-0.31455243,1.0
GSKIP,-0.5540538,1.0
PANK4,-0.26573128,1.0
INTS15,-0.4542679,1.0
HECW2,-0.44737992,1.0
PSMB10,-0.5464904,1.0
TBRG1,-0.32956913,1.0
PEA15,-0.3248724,1.0
CGN,1.4959631,1.0
PLA2G4B,0.33440417,1.0
TP53RK,-0.44910014,1.0
NCAPD2,-0.34463146,1.0
C6orf163,0.9069981,1.0
ARIH2OS,0.16405375,1.0
SLC6A9,1.996062,1.0
CTNNA3,1.9038874,1.0
WDR88,1.7430583,1.0
EBF4,1.6851218,1.0
PLA2G4C,0.82902604,1.0
ZBTB34,0.50947994,1.0
MLF1-DT,0.43037227,1.0
AMH,0.40910906,1.0
CAMTA1-DT,0.3098565,1.0
ZC3H11A,1.1117139,1.0
ZNF777,-0.2431405,1.0
LINC02236,22.431442,1.0
HIGD1B,22.280653,1.0
TMEM88B,22.397024,1.0
C17orf100,22.241222,1.0
THSD7B,22.63335,1.0
TINAGL1,22.421127,1.0
LINC01250,22.39274,1.0
ARMCX5-GPRASP2-1,22.353148,1.0
LINC01307,22.566263,1.0
DIS3L-AS1,22.3659,1.0
SCGB1B2P,22.317587,1.0
TMEM231,22.529554,1.0
TCTE1,22.532082,1.0
LINC01338,22.491604,1.0
MPZ,22.404015,1.0
CAPN11,22.096684,1.0
KNDC1,22.529116,1.0
TIGD4,22.198696,1.0
GPR19,0.05523699,1.0
ATP8B2,-0.4822629,1.0
EIF3C,-0.13854575,1.0
TJP2,-0.32248938,1.0
EIF4E3,-0.5022054,1.0
ACER1,0.74523824,1.0
STEAP1B,-0.1475667,1.0
IL11RA,-0.1540791,1.0
ARL15,-0.08230006,1.0
SLC13A3,0.84040123,1.0
HRG-AS1,0.8495094,1.0
C17orf97,1.5851065,1.0
CACNB1,0.1996712,1.0
CBX8,0.5039396,1.0
CFAP97,-0.5395237,1.0
OR52H1,2.348218,1.0
CSK,-0.47155136,1.0
DHDH,0.8341394,1.0
ECT2L,1.1720289,1.0
LINC00378,2.0815344,1.0
UCP3,0.586817,1.0
CTRL,0.55592924,1.0
ZNF416,2.0224478,1.0
MUL1,0.041751098,1.0
CYP3A5,1.8843704,1.0
MIR3677HG,1.3115904,1.0
PRUNE2,0.06242321,1.0
EFCAB6,1.3170422,1.0
H2AZ1-DT,1.067187,1.0
IGSF6,1.0193918,1.0
SIAH2-AS1,1.4720141,1.0
KCTD14,1.2365757,1.0
MYCBP2-AS1,-0.31610665,1.0
RYR2,0.05603011,1.0
LINC03018,22.012415,1.0
NAT8L,22.394573,1.0
TRPM3,22.626413,1.0
REPIN1-AS1,22.253872,1.0
JDP2,22.16907,1.0
DPP10,22.374264,1.0
CXCL8,22.768288,1.0
NOTCH2NLR,22.239357,1.0
TSNAXIP1,22.207996,1.0
HORMAD2,22.314268,1.0
NKAIN1,22.429169,1.0
DNASE1L2,22.450659,1.0
DYTN,22.355331,1.0
METTL14-DT,22.260853,1.0
IGHV3-32,22.113337,1.0
CACNA2D3,22.079159,1.0
LINC00852,-0.095231466,1.0
RNF139-DT,-0.29556537,1.0
SLC22A23,0.47608393,1.0
MIDEAS-AS1,-0.035228666,1.0
APOE,-0.9224809,1.0
TEP1,-0.5063252,1.0
LENG8-AS1,-0.46160418,1.0
PLEKHB2,-0.45683768,1.0
SENP5,-0.22380875,1.0
METTL4,-0.27917954,1.0
RTN1,1.6134664,1.0
LINC01933,0.54005146,1.0
CFAP20DC-DT,0.6891403,1.0
CCNA1,2.5946076,1.0
LINC00471,0.56321186,1.0
CHMP7,-0.5382397,1.0
FMO5,0.24697734,1.0
TOR4A,0.89508027,1.0
SLC22A18,0.496321,1.0
HOXA5,2.248439,1.0
ZNF17,0.9354385,1.0
MBTPS1-DT,0.563515,1.0
LHFPL3,0.3389888,1.0
BEAN1,1.4882454,1.0
FAM111A-DT,0.2511627,1.0
SIX6,1.2263926,1.0
CAVIN4,1.2310324,1.0
LINC00951,0.31973544,1.0
ECM1,0.89834154,1.0
STOML1,0.53769517,1.0
RSPH6A,0.5654892,1.0
USP46,-0.6462299,1.0
IL17D,0.9430175,1.0
LIPT2-AS1,0.08584276,1.0
ADORA2B,22.000772,1.0
LY6G6C,22.30274,1.0
FUT8-AS1,22.091423,1.0
CNTN5,22.202972,1.0
DNAJA2-DT,22.035059,1.0
TSKU,22.036606,1.0
ARHGEF38,22.435467,1.0
WDR97,22.376648,1.0
MROH7,22.5628,1.0
KCNRG,21.903751,1.0
GPNMB,22.042229,1.0
CCDC33,22.022295,1.0
EFCAB13-DT,22.429802,1.0
LINC00393,22.42018,1.0
SPDYE17,22.287271,1.0
TRIM71,22.262217,1.0
ZNF658,22.303415,1.0
CPT1C,22.063383,1.0
GPR55,22.123808,1.0
LINC02986,22.337221,1.0
SIX5,22.203682,1.0
FAM200C,22.113699,1.0
ACP5,-0.2433907,1.0
SPRYD7,0.08824578,1.0
SHOC1,-0.013682362,1.0
C14orf178,-0.073475175,1.0
SLC20A1,-0.4506692,1.0
ZNF624,0.43274736,1.0
AMER1,0.3967942,1.0
ZNF18,-0.58077776,1.0
FKRP,-0.19446218,1.0
DKK2,1.361692,1.0
VASH1-AS1,0.19195949,1.0
ULK4P3,2.3764274,1.0
LINC00853,2.5028508,1.0
FKBPL,2.4372416,1.0
ZNNT1,1.1448605,1.0
SOHLH2,2.4328885,1.0
AURKC,2.479069,1.0
KANK2,2.33195,1.0
HHLA2,2.2002418,1.0
LRFN1,0.92030156,1.0
MIRLET7A1HG,-0.2382269,1.0
SNRK-AS1,0.7926147,1.0
CKMT2,1.9035788,1.0
TMEM178B,1.6549993,1.0
DPP6,1.6582537,1.0
GRIK2,1.3986062,1.0
POMGNT2,0.017780822,1.0
DUT-AS1,0.71080786,1.0
PEX11A,1.450494,1.0
MMP15,1.430478,1.0
TRIM3,1.3286113,1.0
MAPK10-AS1,0.6398622,1.0
SLC17A3,0.7749413,1.0
LMO7-AS1,22.081896,1.0
MAST4-AS1,21.997192,1.0
ZGLP1,22.356878,1.0
TMOD4,22.249182,1.0
LINC01498,22.087336,1.0
TMEM26,22.153429,1.0
SULT1A2,22.124165,1.0
RIPPLY3,22.041859,1.0
TNNI3,22.138763,1.0
PCDHGA1,22.230122,1.0
TAS2R31,22.07983,1.0
PRR29-AS1,22.113445,1.0
FAM186A,22.370525,1.0
LINC02194,22.28837,1.0
TAC4,22.353662,1.0
SDSL,22.123453,1.0
SLC45A3,21.963257,1.0
SIDT2,-0.47502866,1.0
PLOD3,-0.38861212,1.0
ZC3H10,-0.059498057,1.0
FZD3,-0.09225104,1.0
ATG4A,-0.3347375,1.0
PEPD,-0.5468566,1.0
UCKL1-AS1,-0.0655727,1.0
HCFC1R1,-0.4314281,1.0
BRPF3,-0.20007837,1.0
PPIG,-0.067673504,1.0
CD200R1,-0.39307335,1.0
SCO2,-0.50710374,1.0
KLKB1,-0.20557189,1.0
ZNF674,-0.24241443,1.0
LCA5,1.4563056,1.0
CCDC54-AS1,1.340537,1.0
STX4,-0.39780593,1.0
ZNF385D,2.1558888,1.0
GIMAP8,0.18529494,1.0
EPB41L1,2.118722,1.0
MYL11,0.69308984,1.0
ZNF222,2.072547,1.0
ANKLE1,1.8646024,1.0
NAV3,0.18665159,1.0
DNAH10OS,1.7860223,1.0
INSL3,0.40317273,1.0
SLC26A5,0.17917882,1.0
GNMT,1.3130705,1.0
BCL9,0.095343135,1.0
RARRES1,1.3598219,1.0
GDPD3,0.14450814,1.0
TUSC8,1.4916186,1.0
LYSMD1,1.178316,1.0
IL34,-0.08445284,1.0
SPATA32,1.2705555,1.0
ICOSLG,1.2817204,1.0
LINC01993,0.94116384,1.0
TTC36,0.06726168,1.0
ACRBP,0.4704554,1.0
MYG1-AS1,22.006668,1.0
PIH1D2,21.94643,1.0
MYO7A,22.123499,1.0
HOXA4,21.858475,1.0
KCNIP2-AS1,22.026264,1.0
SEZ6L2,22.055347,1.0
SCN2B,22.158474,1.0
AGAP12P,22.355026,1.0
GHRL,22.18771,1.0
RC3H1-IT1,22.309175,1.0
MIR600HG,22.32286,1.0
LINC02939,21.887705,1.0
FAM21EP,22.15402,1.0
RHPN1-AS1,21.945795,1.0
LGALS4,21.9933,1.0
GALNT16-AS1,22.021624,1.0
APOA1-AS,21.879972,1.0
ST20-AS1,0.0010690946,1.0
RNF215,-0.5211214,1.0
DPH1,0.038756665,1.0
ACAA2,-0.5112571,1.0
ZNF653,-0.5659748,1.0
PPP1R7,-0.5796196,1.0
SLC46A3,-0.4772273,1.0
FAM161B,-0.39546293,1.0
THAP11,-0.5604738,1.0
ACADSB,-0.19140905,1.0
CBLL1-AS1,0.1292383,1.0
LINC02955,0.67651004,1.0
PAPSS2,1.89741,1.0
ATXN7L3-AS1,1.8732332,1.0
LYPLAL1-DT,0.45042288,1.0
LINC02958,0.30105993,1.0
CFLAR-AS1,1.1810936,1.0
PAQR6,1.2787608,1.0
MUC1,1.18544,1.0
CCDC15-DT,1.1532238,1.0
TIGD6,0.84480286,1.0
PTGER4P2-CDK2AP2P2,0.79374146,1.0
LBHD1,0.9487914,1.0
PCCA-AS1,0.97010875,1.0
ACAD9-DT,0.091515645,1.0
AXDND1,0.004416674,1.0
ZBTB42,0.16664484,1.0
STARD10,0.029664928,1.0
MYO15A,-0.388223,1.0
HORMAD1,22.062378,1.0
NOP53-AS1,21.972097,1.0
PCDH10-DT,22.297861,1.0
OGDHL,22.169744,1.0
SERF1B,21.895273,1.0
NHLRC4,21.899689,1.0
CD24,22.375061,1.0
WNT9A,22.159122,1.0
LINC02373,22.005901,1.0
UFD1-AS1,22.07357,1.0
AZU1,22.534496,1.0
FGF11,22.118176,1.0
ULK4P2,21.7283,1.0
BMAL2-AS1,22.11328,1.0
TRPV6,21.959673,1.0
CYP4F35P,22.251865,1.0
LMO1,22.148846,1.0
SSC5D,22.202309,1.0
LINC01206,22.218485,1.0
FAM157C,21.982368,1.0
H19,21.929152,1.0
MPIG6B,21.863562,1.0
CXCL17,22.234604,1.0
LINC00885,21.9925,1.0
BTN2A3P,22.032173,1.0
ZNF619,21.998362,1.0
DND1,22.04921,1.0
MASP2,21.95198,1.0
LINC00638,22.06409,1.0
SLC66A1,-0.13520288,1.0
NOMO2,-0.29612812,1.0
ABRAXAS1,-0.4224734,1.0
RBSN,-0.46653515,1.0
TFE3,-0.41640842,1.0
IMPDH1,-0.31233042,1.0
ZNF23,-0.3992839,1.0
SLC25A30,-0.30995837,1.0
ORMDL2,-0.49571553,1.0
ALG1L9P,0.6995782,1.0
PRRT3,-0.011424707,1.0
CSMD1,0.9725268,1.0
RGPD4,0.54960924,1.0
MON1A,-0.11378319,1.0
RAB31,0.8462772,1.0
CLMN,0.66742927,1.0
C6orf52,0.8593958,1.0
ZNF674-AS1,-0.36457494,1.0
NUP210L,0.16503438,1.0
ANO8,0.5989136,1.0
TMEM185B,-0.2881083,1.0
NAB2,0.5753804,1.0
C1QL3,1.2821163,1.0
CD63-AS1,1.4114386,1.0
ARSL,1.1551774,1.0
PMEL,0.9773648,1.0
DUSP19,0.7560076,1.0
GPX6,1.1382176,1.0
MOCS3,1.3560052,1.0
MN1,0.7686851,1.0
LRRC25,0.6562509,1.0
GSTO2,0.30831847,1.0
CHRNA9,1.282232,1.0
H3C2,-0.41190395,1.0
ERBB2,-0.018740073,1.0
TRIM15,21.896498,1.0
FAM228A,21.949444,1.0
SLC26A4,21.894741,1.0
GYPB,22.469051,1.0
IRAG1-AS1,22.146267,1.0
SNRPA1-DT,22.0602,1.0
MMP28,21.749939,1.0
LURAP1,22.011858,1.0
GABRR2,22.165436,1.0
ERICH4,22.081661,1.0
PARS2,21.690754,1.0
TXNDC8,22.217806,1.0
SHANK2,22.073257,1.0
CPA3,21.929302,1.0
LINC01478,22.181145,1.0
GDF15,21.821545,1.0
NNAT,21.969893,1.0
ADGRG2,22.110075,1.0
JTB-DT,21.782484,1.0
SCIMP,22.11101,1.0
LCA5L,21.88448,1.0
ZNF32-AS3,21.890871,1.0
FGD5,22.055576,1.0
TNKS2-DT,21.910843,1.0
SLC7A14-AS1,22.029436,1.0
LINC01132,-0.065018244,1.0
H4C8,-0.16509333,1.0
METRN,-0.1455705,1.0
MXRA7,-0.19268563,1.0
DEK,-0.04534267,1.0
CCNT2-AS1,-0.25397786,1.0
PXK,-0.2802535,1.0
SPTSSA,-0.49940524,1.0
PSMD6-AS1,-0.3550625,1.0
ELMO2,-0.4632696,1.0
FUCA2,-0.5533391,1.0
ADAMTS2,0.97880846,1.0
NPIPB3,0.39385238,1.0
GNB3,2.4272804,1.0
MST1,1.0820298,1.0
TMEM150B,2.2045822,1.0
CFAP46,2.2723734,1.0
XACT,1.1078779,1.0
ARHGEF18-AS1,0.25162175,1.0
ABCB8,-0.6717598,1.0
MSLNL,0.18802822,1.0
BORCS8,-0.5588266,1.0
CCDC154,0.030987687,1.0
GPC3,0.10494807,1.0
PRCD,0.5739842,1.0
RAB20,0.4067726,1.0
CUEDC1,0.6263927,1.0
NPIPB11,0.07524223,1.0
LINC02249,0.8838132,1.0
GLB1L,1.0248948,1.0
SAXO2,-0.48879096,1.0
PCDHGA6,0.59516627,1.0
USP2-AS1,-0.1383855,1.0
RWDD2A,-0.09595365,1.0
SNAI3,-0.042234983,1.0
LINC01875,21.797947,1.0
CNGA1,22.213627,1.0
PTHLH,21.931726,1.0
JAKMIP3,22.129892,1.0
GPR85,21.973188,1.0
NPTX2,21.855352,1.0
PLAC9,21.92172,1.0
ITGA10,21.929235,1.0
MSMP,21.8003,1.0
DOCK6,21.882383,1.0
VIL1,21.873978,1.0
MORF4L2-AS1,21.844313,1.0
HOXB4,22.001251,1.0
LCN10,21.688387,1.0
NOTCH2NLB,22.09729,1.0
LINC02985,21.739166,1.0
ZNF221,21.757336,1.0
LOH12CR2,21.852564,1.0
FAM90A1,21.539093,1.0
PKD1L3,21.949062,1.0
TAS2R10,21.958029,1.0
SCT,22.053524,1.0
ZNF304,-0.27390176,1.0
SON,0.087854676,1.0
LINC01393,-0.30410105,1.0
RBBP9,-0.24538575,1.0
KIF3B,-0.4176619,1.0
OGDH,-0.5367758,1.0
PGAP6,-0.47836557,1.0
EHBP1L1,-0.46065658,1.0
IDNK,-0.23058848,1.0
FBLN5,-0.5934447,1.0
HBM,0.532821,1.0
GPR82,0.16791199,1.0
UBOX5,0.15461043,1.0
BLTP1,-0.14842637,1.0
TMEM79,0.27720007,1.0
GCNT7,2.714643,1.0
PHYHD1,2.3726056,1.0
HEATR4,0.14500241,1.0
CFAP54,0.90138584,1.0
B3GNT5,0.30415255,1.0
TCP11L1,-0.26874718,1.0
FSIP1,0.026502738,1.0
ZMIZ1-AS1,0.70986015,1.0
LINC01562,1.5910137,1.0
REELD1,1.5299841,1.0
KLHL17,0.46525598,1.0
MAP3K15,1.5250528,1.0
KCNB1,1.33295,1.0
NR2F6,1.2459335,1.0
MAMSTR,1.4901024,1.0
ZNF783,-0.20526113,1.0
EFNA1,1.0557625,1.0
SUGT1P3,1.0297887,1.0
BCL2L10,1.2364882,1.0
ZMYND10,1.0343026,1.0
SLC11A1,1.3215237,1.0
DRD4,1.0512265,1.0
NYNRIN,0.8876349,1.0
GDPGP1,-0.32603386,1.0
MED18,-0.1559777,1.0
MYLK3,22.042824,1.0
LYG2,21.99775,1.0
AARD,21.853584,1.0
METTL7B,21.719318,1.0
LINC01134,22.148264,1.0
LRRC66,21.78116,1.0
WAPL-DT,21.641556,1.0
CEP295NL,21.829617,1.0
ACSBG1,21.852978,1.0
CNDP1,22.162642,1.0
ELAVL4,21.74448,1.0
CDH3,21.784576,1.0
GRIN1,21.977692,1.0
NRAV,21.812794,1.0
LINC03078,21.707045,1.0
XK,21.590744,1.0
LINC02356,22.256443,1.0
LINC01340,22.12563,1.0
JARID2-DT,21.619728,1.0
TMIGD3,21.956224,1.0
INE1,21.85466,1.0
RNPC3-DT,21.721188,1.0
RARA-AS1,21.737076,1.0
LINC02542,21.903313,1.0
DAAM2-AS1,21.691984,1.0
SYT15-AS1,21.5826,1.0
TRIM8,-0.6540906,1.0
ZNF25,-0.21030077,1.0
BECN1,-0.47724047,1.0
TXLNG,-0.48741847,1.0
PTRH1,-0.61619496,1.0
CCDC32,-0.57793695,1.0
LENG9,-0.09867189,1.0
COG4,-0.49122018,1.0
STARD3,-0.53029776,1.0
PTP4A3,-0.10275426,1.0
ZNF608,0.42276016,1.0
DNAH7,0.18008012,1.0
LRP11,-0.038083598,1.0
PURPL,2.534204,1.0
NECAP2,-0.6646695,1.0
C17orf99,2.2927713,1.0
RNF167,-0.47718862,1.0
OPA1-AS1,0.34088245,1.0
RIPOR3,0.19695923,1.0
HMGB1P1,0.6299738,1.0
SMCR5,0.13000375,1.0
KCTD11,0.4399498,1.0
ASAH2B,0.4286749,1.0
OPRL1,1.703939,1.0
SCAT2,0.20282382,1.0
FITM1,1.659633,1.0
LINC02804,0.58357537,1.0
ARHGAP11B-DT,0.3975086,1.0
CEBPB-AS1,0.5590028,1.0
SH3D21,1.5199755,1.0
FBXO48,0.28550985,1.0
CSGALNACT1,-0.43808916,1.0
RASAL1,0.23180662,1.0
PPP1R3B,1.2229098,1.0
MYLK,1.2806815,1.0
VPS13C-DT,0.6817245,1.0
SF1-DT,-0.2105349,1.0
LANCL1-AS1,0.95048416,1.0
SEPTIN7P9,0.44562325,1.0
PCF11-AS1,-0.16189544,1.0
NRSN2,0.86911595,1.0
ST3GAL3-AS1,0.77241784,1.0
H1-10-AS1,21.737268,1.0
LINC02250,21.672594,1.0
SLC4A8-AS1,22.006891,1.0
PLEKHG6,22.00087,1.0
RBM25-AS1,21.606096,1.0
FAM86JP,21.646088,1.0
GPRASP2,21.984161,1.0
SYP,21.67306,1.0
HOXA-AS2,21.860197,1.0
LINC01545,21.790525,1.0
FAM72D,21.830395,1.0
FGF12,22.072113,1.0
FALEC,21.600712,1.0
PANX3,21.620644,1.0
LINC00596,21.969353,1.0
PFKFB4,21.6053,1.0
MYRIP,21.61142,1.0
TRPV5,21.682026,1.0
MSX1,21.753864,1.0
DISP2,21.92181,1.0
GOLGA8H,21.633848,1.0
MEIG1,21.914917,1.0
LINC01096,21.802568,1.0
RFX4,21.794844,1.0
MIF-AS1,21.537949,1.0
PKHD1,21.799978,1.0
SLC29A4,21.60589,1.0
FAM171A2,21.463549,1.0
FAM106C,21.732218,1.0
SPOPL-DT,-0.26270416,1.0
BORCS6,-0.44536275,1.0
LINC00921,-0.25056553,1.0
NBPF20,-0.3240909,1.0
ERN1,-0.2960699,1.0
C6orf226,-0.6240277,1.0
DPM1,-0.51819944,1.0
MINK1,-0.47514105,1.0
ARRDC5,-0.22390875,1.0
LHFPL2,0.46853998,1.0
ZNF274,-0.4948427,1.0
LOXL2,0.007778379,1.0
NAAA,-0.5419506,1.0
USP28,-0.66951174,1.0
CR1L,2.6342313,1.0
CD244,-0.57854426,1.0
COL11A2,1.6403395,1.0
TMEM38A,1.4554895,1.0
RHBDL1,0.36511785,1.0
RTL4,1.4415953,1.0
SLC14A2,1.5185903,1.0
ICAM4,1.4696035,1.0
RASA4,1.2517872,1.0
PARP12,-0.51904136,1.0
SLC28A2-AS1,1.0246491,1.0
RPGRIP1,-0.075880975,1.0
SELENOO-AS1,1.1024857,1.0
NR1I2,1.0896052,1.0
TEF,0.8734655,1.0
SLC22A4,-0.1738894,1.0
GOLGA8M,0.68559635,1.0
PYY,0.32741606,1.0
HAUS7,0.034468494,1.0
TMEM266,-0.46089923,1.0
PELP1-DT,21.443237,1.0
EFCAB10-AS1,21.71253,1.0
PTAFR,21.920298,1.0
SMPDL3B,21.61887,1.0
AUNIP,21.409204,1.0
LINC01115,21.588213,1.0
LINC01494,21.697586,1.0
MOGAT1,21.675999,1.0
DAPK1-IT1,21.778687,1.0
ARG1,21.513632,1.0
