,avg_log2FC,p_val_adj
NIN,-0.09520882,1.0
DNAJC3-DT,2.1478596,1.0
HSDL2-AS1,2.1206272,1.0
CEL,2.0492725,1.0
CDK11B,-0.12974271,1.0
CCDC12,-0.058464017,1.0
EML2,-0.2116874,1.0
RELL2,0.4572383,1.0
FBXL6,-0.21268874,1.0
COMMD10,-0.12188458,1.0
INPP5E,-0.03318883,1.0
MIR4422HG,1.9248836,1.0
TFE3,0.0539905,1.0
CSMD1,1.8340621,1.0
ARMC7,-0.1413792,1.0
LIPE,1.4723657,1.0
MAST1,1.1134589,1.0
ZNF232,1.4964099,1.0
TINCR,0.69189394,1.0
C4orf3,-0.091502555,1.0
SDF2L1,-0.39395773,1.0
LINC02035,0.26601833,1.0
LATS2,-0.18149178,1.0
ZNF414,-0.29803282,1.0
ELMO1-AS1,0.47104108,1.0
SLC22A23,0.2536645,1.0
PSTK,0.37486097,1.0
BRPF3-AS1,1.0134761,1.0
CDPF1,0.5850048,1.0
CMYA5,23.837614,1.0
SLC6A3,23.767899,1.0
VPREB1,23.731514,1.0
CBX8,23.645016,1.0
TMCC1-DT,23.566948,1.0
SLC23A1,23.634235,1.0
SIGLEC6,23.658592,1.0
CLDN12,23.77512,1.0
ZBTB9,23.77994,1.0
ATP2A1,23.72005,1.0
NID2,23.730703,1.0
CERS4,-0.036283128,1.0
PTCD1,0.1088832,1.0
TRMT10B,0.09729813,1.0
RAP2C-AS1,-0.121983714,1.0
KIF27,-0.2613337,1.0
ECI1,-0.33482587,1.0
PRDX2,0.027811818,1.0
LINC00852,2.157819,1.0
PIGV,0.3886549,1.0
TMEM254,0.13665377,1.0
SH3BP1,-0.2055319,1.0
CFL1P1,1.7558173,1.0
NR1D1,1.6475726,1.0
EDIL3,1.3012052,1.0
LRRC63,1.4300396,1.0
H2BC9,1.461616,1.0
C17orf97,1.4807626,1.0
UACA,1.252348,1.0
ENKD1,1.4207027,1.0
GARIN1A,1.4460986,1.0
GBP1P1,1.4332855,1.0
IP6K1,-0.11480128,1.0
SLCO3A1,-0.019998293,1.0
MFSD2A,0.7850749,1.0
NLN,-0.07507113,1.0
IPO13,0.39327148,1.0
HARS2,-0.00338152,1.0
ENDOD1,-0.19223665,1.0
MON1B,-0.19438247,1.0
DPH3,-0.27382025,1.0
BCL2L1-AS1,0.73889077,1.0
UBIAD1,-0.049235854,1.0
IQCH,1.1020076,1.0
SMG8,0.38918567,1.0
ZNF514,-0.084276535,1.0
ATXN7L2,1.1696091,1.0
GAS2,0.698905,1.0
YIPF6,-0.2145222,1.0
ERICH6-AS1,-0.1828824,1.0
NAA80,1.1194072,1.0
SHPK,0.92735195,1.0
LINC02458,23.654562,1.0
DERL3,23.54031,1.0
HYMAI,23.602587,1.0
SPA17,23.529491,1.0
NPIPB3,23.610918,1.0
WDR7-OT1,23.401428,1.0
C6orf132,23.569887,1.0
GOLGA6L4,23.593134,1.0
ITGB8-AS1,23.441208,1.0
YWHAH-AS1,23.659573,1.0
ZNF114,23.43703,1.0
HNRNPA1L2,23.60917,1.0
HLA-DOB,23.637459,1.0
CCDC168,23.991686,1.0
CCNT2-AS1,0.06794615,1.0
IRAK4,-0.23484014,1.0
FANCE,0.9204636,1.0
ACTN4,-0.44120082,1.0
UNKL,-0.2597934,1.0
NDUFA1,0.13334511,1.0
TTLL4,0.41828594,1.0
RHEBL1,0.53604025,1.0
NOTCH2,-0.15408595,1.0
SIDT1,-0.1173478,1.0
DDHD2,-0.3545155,1.0
NUDT18,0.26522875,1.0
CLHC1,0.07991795,1.0
MCOLN1,-0.03730095,1.0
GDPD1,-0.14994723,1.0
ELL,-0.23054375,1.0
TMEM175,-0.17334613,1.0
BCDIN3D,1.7748891,1.0
TNFSF14,1.2087073,1.0
TFEC,1.4322999,1.0
GNA15-DT,0.7522212,1.0
ATP8B3,1.0839905,1.0
ABCC10,-0.30890712,1.0
ZNF350,-0.047950443,1.0
INAFM1,0.60245055,1.0
ZNF14,-0.18480505,1.0
BBOF1,0.5260797,1.0
CYP2R1,-0.16193175,1.0
ARSD,0.15206121,1.0
DARS2,0.5648063,1.0
SNHG7,-0.08281583,1.0
HMGCL,-0.12812419,1.0
NOL6,0.17965282,1.0
SPINDOC,-0.18756415,1.0
RRAGD,1.108214,1.0
KCTD21-AS1,1.0277498,1.0
RAB11A,-0.2222931,1.0
ZNF415,23.457613,1.0
PKN2-AS1,23.438478,1.0
TMEM102,23.515749,1.0
SLIT1,23.737017,1.0
IRX5,23.445917,1.0
PRELID2,23.811096,1.0
LINC01115-1,23.644106,1.0
MINAR1,23.614622,1.0
COL9A3,23.532124,1.0
ABCA4,23.436422,1.0
RNASEL,0.5093992,1.0
PBLD,0.7059712,1.0
CCDC180,0.0791932,1.0
PAXX,-0.22598198,1.0
RASGRP3,-0.02979214,1.0
MIS12,-0.029232157,1.0
ZNF518B,-0.20971148,1.0
MINCR,0.07732507,1.0
ANO9,-0.030421853,1.0
ZNF557,-0.07919274,1.0
HDAC10,-0.14226048,1.0
LINC00511,1.5046146,1.0
SATB2,1.1123462,1.0
FMO5,1.4757587,1.0
STX17-DT,0.65060645,1.0
NAB2,1.4008515,1.0
NQO1,1.1333885,1.0
RAMAC,0.1469964,1.0
MAD2L1BP,-0.18202037,1.0
GORASP1,0.69571245,1.0
LRP2BP,0.036116254,1.0
ZIK1,0.41518483,1.0
TRAPPC12,-0.25561637,1.0
TMEM259,-0.21876019,1.0
NBEAL1,-0.4359801,1.0
SH2D2A,-0.46503612,1.0
FKRP,0.5875944,1.0
MTURN,-0.15055285,1.0
USP38-DT,0.7903444,1.0
SLC2A11,0.17295451,1.0
ERCC8,-0.20299274,1.0
ARL6,-0.13357358,1.0
VAMP1,-0.22959103,1.0
KDM2B-DT,0.77148104,1.0
PARP3,0.87348956,1.0
RPAP2,-0.17666735,1.0
EDDM13,23.575783,1.0
TFCP2L1,23.547562,1.0
ALDH1B1,23.382322,1.0
SMPDL3A,23.360065,1.0
LINC01560,23.537462,1.0
CYP4F2,23.534117,1.0
ZNF583,0.77329856,1.0
BAZ1A-AS1,0.16139713,1.0
RELA-DT,-0.022009393,1.0
DNAJB2,0.040379245,1.0
RARA-AS1,2.365267,1.0
IGBP1,-0.11343159,1.0
FAM151B-DT,0.35744283,1.0
CEACAM1,1.9628856,1.0
ZNF707,2.077838,1.0
WDR19,-0.094331995,1.0
ARHGEF5,1.8093984,1.0
ZNF350-AS1,0.78769773,1.0
VASH1,1.4929866,1.0
ADCY10P1,0.24044424,1.0
RBM34,-0.22304475,1.0
RNF25,1.2337861,1.0
METTL1,1.0833143,1.0
ZMIZ1-AS1,1.1002712,1.0
AS3MT,0.74891806,1.0
FAM226B,0.2206,1.0
TMED1,-0.085868776,1.0
NSD3,0.11741382,1.0
POU5F2,-0.15289827,1.0
PLCB2,-0.22147259,1.0
ALDH8A1,0.5196436,1.0
CARD19,-0.15656817,1.0
ANXA2R,-0.21263899,1.0
ATRN,-0.4241101,1.0
MROH8,0.863274,1.0
TNFRSF19,23.732136,1.0
RTN4R,23.43735,1.0
MAP3K21,23.605103,1.0
LINC03015,23.358809,1.0
RUSC1,0.7373936,1.0
PRKAR1B-AS1,23.461132,1.0
C19orf81,23.220636,1.0
SUN3,23.350548,1.0
ZNF343,23.48326,1.0
ZNF337-AS1,-0.08519357,1.0
ABCD1,23.58749,1.0
CDH24,23.34962,1.0
ZNF30,0.7182104,1.0
SGCE,0.5244488,1.0
MSANTD2,-0.1028928,1.0
PALB2,0.2502889,1.0
ELAC1,0.1921799,1.0
DGCR6L,-0.37368852,1.0
LINC01816,0.28455576,1.0
NDRG2,1.9237955,1.0
FAM200A,0.33956954,1.0
HIF1A-AS3,0.17240624,1.0
KBTBD6,0.70268095,1.0
ALMS1-IT1,1.7553041,1.0
FOXO4,1.6058532,1.0
FBXL2,1.5425903,1.0
PCSK4,1.7221701,1.0
SEPTIN8,1.5580941,1.0
CXorf65,1.1276144,1.0
ZNF202,0.10008098,1.0
LY86-AS1,1.273272,1.0
ZNF764,1.15526,1.0
TPRN,0.50898665,1.0
APOA1,0.13373886,1.0
ZEB1-AS1,0.90153474,1.0
CNPPD1,-0.4065498,1.0
PHOSPHO2,0.8667855,1.0
BCORL1,0.68700624,1.0
SLC15A4,-0.69891435,1.0
ZBTB46,23.87229,1.0
FAT4,23.467533,1.0
VLDLR-AS1,23.59473,1.0
ZKSCAN4,23.415024,1.0
DECR2,23.432838,1.0
NNAT,23.579756,1.0
CASKIN2,23.39361,1.0
FGFBP3,23.400278,1.0
DHRS11,23.380985,1.0
LINC01762,23.72188,1.0
STRIP2,23.4597,1.0
ZNF17,23.476902,1.0
CLDN5,23.6051,1.0
NUDT10,23.34956,1.0
COL6A3,0.44596538,1.0
CTNS,0.64671755,1.0
SNX11,-0.13001801,1.0
PDCD1,0.74706584,1.0
SLC25A28,-0.4503032,1.0
PITPNM1,-0.16112734,1.0
ZNF395,-0.048462506,1.0
CDKL5,0.011540734,1.0
ANKS3,0.06092109,1.0
DYNLRB2-AS1,2.0414264,1.0
MSRB3,1.8806611,1.0
CDC42-AS1,0.013127626,1.0
FAAH,1.623496,1.0
NPIPA9,1.599265,1.0
FBXO10,1.2792605,1.0
PIK3R6,1.1364523,1.0
BAZ2A,-0.13233232,1.0
LRRC8D-DT,0.84375113,1.0
SNAP29,-0.3383574,1.0
ELMOD3,-0.38686344,1.0
SPDYE3,0.22204508,1.0
ABCG2,0.4891836,1.0
NT5C3B,-0.4376045,1.0
SLC20A1,-0.30176052,1.0
POMT1,-0.16793135,1.0
SLC38A7,0.093566544,1.0
KIAA0040,0.09902374,1.0
POLR1E,-0.10018337,1.0
ZNF257,-0.20995504,1.0
ALKBH6,0.86935455,1.0
CD9,0.6175489,1.0
DIAPH1-AS1,0.045681927,1.0
MYRFL,23.700296,1.0
KANK3,23.344875,1.0
CCDC142,23.529959,1.0
ZNF443,23.482153,1.0
RFPL3S,23.518549,1.0
NANP,23.322191,1.0
MCAM,23.356325,1.0
BTF3-DT,23.295574,1.0
LINC00885,23.36589,1.0
BMP2K-DT,23.348791,1.0
ZGLP1,23.356894,1.0
SCN8A,0.42798698,1.0
CTNNA3,2.5544868,1.0
TESK1,0.0041562053,1.0
ZNF552,-0.1289879,1.0
EVI2B,-0.316686,1.0
LRRC8B,-0.27898192,1.0
PARD6B,-0.37523264,1.0
TMEM9B-AS1,0.7566879,1.0
NFXL1,-0.37026212,1.0
HEIH,-0.15543339,1.0
SLC9A3-AS1,0.033733435,1.0
DALRD3,-0.37314227,1.0
H3C8,1.1424241,1.0
RAPGEF4,1.5210568,1.0
GLMP,1.3050325,1.0
LRRC37A,1.4479475,1.0
TFAP2E,0.07968495,1.0
PINK1-AS,0.32389092,1.0
FAHD2B,0.52859867,1.0
E2F6,-0.34326774,1.0
IFFO1,-0.13926563,1.0
RGL4,-0.24714643,1.0
ZNF227,-0.32159367,1.0
LPCAT3,-0.39379367,1.0
DZANK1,0.49532297,1.0
IFT140,0.11626292,1.0
JMJD4,0.091348015,1.0
YAE1,0.27616113,1.0
SDCBP2-AS1,0.03144808,1.0
YDJC,-0.48095033,1.0
PPWD1,-0.2152247,1.0
MINDY1,1.1251979,1.0
ATG4A,-0.21137033,1.0
CAMTA2,-0.0018021882,1.0
ZNF354B,-0.19961412,1.0
DUSP7,0.87511194,1.0
TPRA1,-0.18914007,1.0
SLC13A3,23.630676,1.0
IFI27,23.489738,1.0
KPTN,23.331598,1.0
SLC12A5,23.17349,1.0
MMACHC,23.288664,1.0
PEAK3,23.291536,1.0
ZNF22-AS1,23.305813,1.0
RAB35-AS1,23.349644,1.0
CCDC28A-AS1,23.221245,1.0
DUSP5-DT,23.484745,1.0
LINC00664,23.282305,1.0
TFIP11-DT,23.391743,1.0
LCT-AS1,23.3539,1.0
TUBB6,23.552675,1.0
RRH,23.483574,1.0
SALL2,23.37613,1.0
NAIF1,0.57192487,1.0
GPC2,0.7344356,1.0
CDC42BPG,0.44976306,1.0
PPIL6,0.33809662,1.0
TCTN1,0.36011314,1.0
AMZ2P1,-0.08379383,1.0
PPM1L,-0.3137976,1.0
ZBTB14,-0.14852256,1.0
AKT1S1,0.13670667,1.0
PGAP3,0.1934116,1.0
SLC1A4,-0.46951118,1.0
MICALL1,0.110783786,1.0
COQ10A,-0.2690973,1.0
SMPD2,-0.09267466,1.0
MED11,-0.28932258,1.0
GNG4,1.7430389,1.0
LIMK1,-0.3125256,1.0
PALLD,0.49481642,1.0
DSCAML1,1.5520363,1.0
OR2A1-AS1,1.4926233,1.0
CAPN5,1.1111926,1.0
ZNF177,0.268505,1.0
UQCR11,0.09323279,1.0
HIPK3,-0.37876147,1.0
NABP1,-0.34471256,1.0
ERBB4,0.8223506,1.0
SSH1,-0.5854157,1.0
STX7,-0.46078217,1.0
FAM174A,-0.052559473,1.0
LRMDA,0.45864314,1.0
GMPPB,0.16108707,1.0
TUBB8,23.495783,1.0
CEBPE,23.286509,1.0
LINC01949,23.403069,1.0
ITGB1BP2,23.447233,1.0
FAM66D,23.251081,1.0
FOXRED2,23.175335,1.0
PRR22,23.277103,1.0
ZNF547,23.302794,1.0
GUCY1B1,23.460688,1.0
CR1L,23.926966,1.0
FBXW10B,23.535849,1.0
PLAAT5,23.344042,1.0
LINC00173,23.3416,1.0
LINC00486,23.38579,1.0
NPAP1,23.224957,1.0
TMEM234,0.46446252,1.0
WDR53,0.055913787,1.0
LZTS1,0.35485157,1.0
ZNF224,-0.23413476,1.0
ATP8B2,-0.27556983,1.0
KTI12,-0.34458703,1.0
DHRS1,-0.42241347,1.0
DDX19A-DT,1.8604414,1.0
PDLIM7,1.6656392,1.0
DOK6,1.2940391,1.0
ZSCAN32,0.017743457,1.0
WDR88,0.9959135,1.0
UEVLD,-0.2874602,1.0
OAS3,0.14825514,1.0
APTR,0.023400724,1.0
SNRPG,0.08157212,1.0
SMIM14,-0.32148108,1.0
GLS,0.05829655,1.0
STPG2,0.62116873,1.0
DNAJA4,-0.0052224826,1.0
DAG1,-0.21624455,1.0
RBFOX1,0.5381646,1.0
COCH,0.4112078,1.0
RABEP1,-0.21595941,1.0
ABHD11,0.3986555,1.0
RAB3D,0.58725,1.0
PLEKHG4,0.5920312,1.0
CLP1,-0.31163847,1.0
TNIP2,-0.596605,1.0
SCN1A-AS1,23.45072,1.0
TMOD4,23.32311,1.0
RNASE3,23.199436,1.0
ZNF613,23.213114,1.0
CHRNA9,23.240698,1.0
DAPL1,23.125582,1.0
ENOX1,23.659195,1.0
MALRD1,23.633383,1.0
CDR2-DT,23.177498,1.0
ZNF763,23.440296,1.0
ZNF497,23.281122,1.0
PRTG,23.280664,1.0
BRICD5,23.239002,1.0
HASPIN,23.193333,1.0
THSD1,23.290113,1.0
TMED2-DT,23.183264,1.0
LINC00310,23.432394,1.0
BTF3,0.07759415,1.0
RAD51-AS1,-0.18985635,1.0
HSPA2-AS1,0.090778455,1.0
SAMD10,0.08500559,1.0
MTG2,-0.1974273,1.0
OGDHL,2.3156762,1.0
TMEM129,-0.02656945,1.0
SNX18,0.6779027,1.0
ZNF717,0.6626768,1.0
ACAD9,-0.36715883,1.0
H2BC6,0.20685494,1.0
AMZ2,-0.30343318,1.0
GNE,-0.3091772,1.0
NPW,1.680141,1.0
CCDC15-DT,1.7335721,1.0
MSS51,-0.26042977,1.0
CCDC122,1.4975926,1.0
ARHGEF11,0.5737678,1.0
MTSS2,1.4063678,1.0
MARCHF6-DT,1.4881046,1.0
STXBP5-AS1,1.2839,1.0
UBE2D3-AS1,0.43232194,1.0
BGLAP,0.75059605,1.0
NBPF8,-0.19649634,1.0
POLR2C,-0.42350268,1.0
IQCN,-0.23049605,1.0
TTC9C,-0.35949466,1.0
MSRB1,0.1122926,1.0
SIRPD,0.940269,1.0
DNAL4,0.07657389,1.0
DNAI4,1.0188868,1.0
ASMTL-AS1,0.47208896,1.0
IL32,-0.0478456,1.0
LINC00663,0.9694805,1.0
NLGN3,0.2898184,1.0
C6orf120,0.021376682,1.0
RHOB,-0.2764974,1.0
ZNF20,0.9796391,1.0
TXLNB,0.8683923,1.0
C3orf33,0.013519297,1.0
DICER1-AS1,0.5250226,1.0
CFAP299,0.6526189,1.0
TMEM97,0.21227308,1.0
NUDT17,0.8412073,1.0
SLC27A3,0.8370277,1.0
THAP5,-0.31286365,1.0
NCK1-DT,-0.05476723,1.0
FBF1,-0.046976466,1.0
EIF3C,0.4973984,1.0
NUP210L,0.31389913,1.0
STAG2-AS1,23.168629,1.0
FUT8-AS1,23.021425,1.0
GPR85,23.24586,1.0
POLR2J2,23.1672,1.0
B3GAT2,23.202257,1.0
GHRLOS,23.412512,1.0
HMGA2,23.481335,1.0
AVPR1B-DT,23.218191,1.0
EHD2,23.231203,1.0
ZNF391,23.14398,1.0
B3GNT4,23.083868,1.0
MIR4453HG,23.26962,1.0
GNMT,23.312492,1.0
FOXP4-AS1,23.186193,1.0
PPP1R12A-AS1,23.151302,1.0
MYO18B,23.657633,1.0
ANXA3,23.202682,1.0
C20orf203,23.118414,1.0
SIRT4,23.347792,1.0
CALHM2,0.3018667,1.0
GYPC,0.10477736,1.0
HSD17B13,2.3756695,1.0
A1BG-AS1,-0.20698076,1.0
C1GALT1C1,0.33894253,1.0
PUSL1,-0.13037573,1.0
GZF1,-0.049298923,1.0
ZNF836,-0.3292623,1.0
ASTN2,-0.17689677,1.0
ZKSCAN5,0.049318966,1.0
TNKS1BP1,0.48879552,1.0
PLXNA1,0.17694187,1.0
KCNK1,1.6040475,1.0
AP5B1,0.48515067,1.0
CNRIP1,1.1359307,1.0
ANGPTL6,1.4853985,1.0
LINC02728,1.4839244,1.0
KRBA1,1.0567491,1.0
CATSPER2P1,0.5955838,1.0
SUGT1-DT,0.93710315,1.0
ROBO3,1.1032913,1.0
RDH10,0.9887864,1.0
BCL2L2,0.8876448,1.0
TLR2,0.2745849,1.0
IKBKB,-0.3040819,1.0
IMPA2,0.36985084,1.0
TRAPPC14,0.4112848,1.0
ARL10,0.3481046,1.0
RACK1,0.21512833,1.0
ACSL5,-0.4230833,1.0
CALCOCO1,-0.10779634,1.0
ZNF775,0.8780077,1.0
ATP8B1,0.0698532,1.0
ARHGEF37,0.1973413,1.0
BAG2,0.11787811,1.0
PITRM1-AS1,0.7707542,1.0
CYFIP1,0.8285127,1.0
RGS14,-0.34092596,1.0
SLC25A43,0.50292474,1.0
FDXACB1,0.34932303,1.0
ADCY3,-0.3548499,1.0
POU2AF1,0.61263525,1.0
LINC02984,0.4427914,1.0
MMD,-0.24292482,1.0
HEPN1,23.06762,1.0
PNLIPRP3,23.02838,1.0
SPESP1,23.312565,1.0
B3GALT9,22.988993,1.0
C3orf52,23.218925,1.0
RGPD3,23.270493,1.0
ZNF275,0.34342995,1.0
CTDSPL,23.457195,1.0
PSPN,23.065683,1.0
NALT1,23.071304,1.0
SRRM2-AS1,23.086704,1.0
ZFP41,23.21806,1.0
DAPK1-IT1,23.25853,1.0
GRAMD1C,23.181503,1.0
NPIPB12,0.6547484,1.0
C1QTNF6,-0.06992412,1.0
BOD1,-0.3152024,1.0
ASH1L-AS1,-0.061195742,1.0
ARL13B,-0.2177765,1.0
ZNF213-AS1,-0.29370597,1.0
PLXDC2,0.58450025,1.0
NAP1L4,0.049561564,1.0
TCF12-DT,0.08558042,1.0
C2orf49-DT,0.13484977,1.0
TRIM39,-0.2603224,1.0
HMGB1P1,1.4835647,1.0
ANK2,1.1970801,1.0
RFLNA,1.4708899,1.0
LINC02604,1.1225281,1.0
FAM221A,0.46121326,1.0
HYAL2,1.1165501,1.0
PFKFB2,1.160924,1.0
IRGM,0.95315486,1.0
ANKRD22,1.0712738,1.0
PDE5A,0.5257499,1.0
TIGD7,0.8922051,1.0
LHFPL5,0.30621752,1.0
LZTR1,0.26662078,1.0
GRK2,-0.29241556,1.0
NBPF10,0.18450378,1.0
AGAP5,0.23161702,1.0
BMP1,0.10966233,1.0
SLCO4A1,0.3934095,1.0
TMEM107,-0.5342101,1.0
TTLL11,-0.23307222,1.0
PANK2-AS1,0.14318068,1.0
SLC9A1,-0.326681,1.0
ARRDC3-AS1,0.10399967,1.0
CDKL4,0.81419,1.0
C2orf88,0.8536347,1.0
SLC22A18,0.5812226,1.0
RNF115,-0.1899699,1.0
GLIPR1-AS1,0.7234957,1.0
PGBD2,0.5340252,1.0
PLAAT2,0.1440472,1.0
C6orf47,0.3502343,1.0
GALNT9,23.486418,1.0
PRICKLE3,23.109594,1.0
B9D1,22.981466,1.0
KCNMA1,23.231085,1.0
H4C5,23.061024,1.0
ECM2,23.001135,1.0
ZNF45-AS1,23.147184,1.0
CCR5AS,22.888954,1.0
DNAH17,23.149422,1.0
C6orf58,23.574696,1.0
MPRIP-AS1,23.211569,1.0
OGFRP1,23.025621,1.0
PHKA1,23.128416,1.0
TUBB4B,-0.26844236,1.0
MCPH1-DT,0.22304486,1.0
LINC02265,0.3355962,1.0
PYGM,-0.33231688,1.0
LRATD2,0.42589897,1.0
RWDD1,-0.026071005,1.0
NTAQ1,-0.35253885,1.0
B4GALT7,0.21405326,1.0
PROSER3,0.0026463969,1.0
PYGO2,-0.27529407,1.0
LY6G5B,0.08709393,1.0
VAMP8,-0.10828951,1.0
ATOSB,0.030475013,1.0
FAHD1,-0.2536845,1.0
LINC02980,1.7545116,1.0
NFATC2IP-AS1,0.5298677,1.0
TANGO2,-0.1913195,1.0
SELPLG,-0.34074432,1.0
ADD2,1.3924621,1.0
MAFB,0.9918327,1.0
UQCRHL,0.6116006,1.0
TAX1BP1,0.07659165,1.0
TYSND1,-0.2888019,1.0
HLCS-AS1,0.7802885,1.0
RGS12,0.84479856,1.0
VSIG10,0.85460395,1.0
ZNF691,0.024070064,1.0
RAPH1,0.640327,1.0
CCDC71,0.27845275,1.0
C18orf54,0.78010243,1.0
PPP2R5B,-0.0559024,1.0
ACAD11,-0.387577,1.0
RIMS2,1.0151772,1.0
PRMT7,-0.4035317,1.0
TMEM127,-0.49271408,1.0
ZNF16,0.8536723,1.0
SYVN1,-0.3716536,1.0
EEF2KMT,0.3482864,1.0
LINC01031,0.29716876,1.0
PRXL2B,0.15327702,1.0
SLC2A9,0.45064932,1.0
CDHR1,0.42502975,1.0
BCAP31,-0.11665159,1.0
NOMO2,0.42878073,1.0
ZNF460-AS1,0.4725136,1.0
CLDND2,0.45656455,1.0
CCDC159,0.473969,1.0
SLC41A3-AS1,22.964891,1.0
MTR,-0.1373221,1.0
SMARCD3,23.293299,1.0
DOK3,23.098326,1.0
HMX1,23.50677,1.0
GAS6,23.201899,1.0
NUMBL,23.024334,1.0
ADGB,23.06428,1.0
ERICH6,23.188738,1.0
LINC02848,23.133982,1.0
SPRY4-AS1,23.540386,1.0
LINC00858,23.246725,1.0
NRXN2-AS1,23.03306,1.0
SARDH,23.305422,1.0
NAPSA,23.012936,1.0
C16orf96,23.105402,1.0
TCEAL5,22.921715,1.0
CYP2D7,23.013319,1.0
LINC01320,23.035484,1.0
KCTD11,23.205093,1.0
LINC02804,23.184834,1.0
ZNF277-AS1,23.032965,1.0
PCDH18,23.138554,1.0
E2F3-IT1,22.982342,1.0
DPP3-DT,-0.018692218,1.0
SQOR,-0.33593166,1.0
DET1,0.23592308,1.0
NHEJ1,-0.40243703,1.0
INPP1,-0.16932777,1.0
NUAK1,-0.3008719,1.0
SOX13,0.098639786,1.0
ACTMAP,0.01587145,1.0
NIBAN2,1.7976735,1.0
ADORA2A,0.047533818,1.0
PEX3,-0.44116613,1.0
DGKD,-0.15894704,1.0
LINC00324,0.51114947,1.0
KIAA0825,-0.32710922,1.0
PSIP1,0.014587467,1.0
ZCCHC24,1.4232371,1.0
MMP15,1.3368913,1.0
SLC25A21,0.99889785,1.0
GRN,0.39409164,1.0
AIFM2,1.2726383,1.0
TMSB4Y,1.1511194,1.0
CLCA4-AS1,0.97937655,1.0
MCF2L,1.0020347,1.0
CCDC22,-0.4607496,1.0
HYKK,0.7819462,1.0
CPLANE2,1.0364747,1.0
FAM110C,0.84841293,1.0
MYLK4,0.84467816,1.0
XPNPEP2,0.7308811,1.0
B4GALNT3,0.6197737,1.0
CCNJL,0.33192694,1.0
LEPR,1.3436072,1.0
CCT6B,-0.012426276,1.0
NKAP,-0.26173058,1.0
SLC38A5,-0.012151257,1.0
AKTIP,-0.28387654,1.0
EMD,-0.36157188,1.0
NUBP1,-0.27544895,1.0
TMEM186,0.2365808,1.0
ZSCAN16,0.19358821,1.0
METTL4,-0.34625402,1.0
GCNT4,-0.15670416,1.0
HES6,0.014713415,1.0
PPT2,-0.1814397,1.0
KBTBD4,-0.31817648,1.0
ERI2,0.780623,1.0
GRB14,0.52124476,1.0
ZNF7,-0.2597574,1.0
ATP6V1G2,0.5324111,1.0
HYPK,0.63659936,1.0
ADPRM,-0.13846414,1.0
PPP1R21-DT,0.5199581,1.0
TOLLIP-DT,0.6385591,1.0
LINC01098,23.505438,1.0
COL6A4P1,23.217415,1.0
TLCD3B,22.91042,1.0
ZP3,23.086214,1.0
FAM83G,22.90997,1.0
BOLL,22.989496,1.0
S1PR2,23.125853,1.0
SPOCK1,23.128355,1.0
PDE11A,22.97861,1.0
TRARG1,23.005651,1.0
ATXN7L3-AS1,22.833776,1.0
BBS10,23.049488,1.0
MBLAC1,22.86778,1.0
PHLDA1,23.181684,1.0
L3MBTL2-AS1,23.077917,1.0
H2AC13,22.944212,1.0
HELZ-AS1,22.89164,1.0
CA2,23.819239,1.0
SLX4,0.2751823,1.0
EPOP,2.261036,1.0
NMNAT1,0.52058285,1.0
PCNX4-DT,0.5385048,1.0
NR1H2,-0.24082354,1.0
ABHD14B,-0.2711769,1.0
PXDNL,0.18384513,1.0
CAB39L,0.06158079,1.0
HPS6,1.1153054,1.0
MAN1B1-DT,1.3367163,1.0
LINC00471,1.0396998,1.0
SPDYE5,1.0021534,1.0
LINC00562,0.6263008,1.0
PRSS57,0.8539405,1.0
ANKDD1B,0.75582004,1.0
ZRANB2-DT,0.08028193,1.0
CIC,-0.05327047,1.0
THAP2,-0.21979731,1.0
NBPF20,-0.051806483,1.0
REV1,-0.27616608,1.0
KLHL17,-0.07730397,1.0
CELSR1,0.53078085,1.0
C6orf136,-0.43491843,1.0
ZNF785,-0.07788358,1.0
PORCN,0.3870609,1.0
ALDH4A1,0.51147306,1.0
C7orf25,0.3828363,1.0
RTL8A,-0.022821203,1.0
ZER1,-0.28485745,1.0
ANKRD20A5P,23.031427,1.0
ASB12,22.862246,1.0
AUNIP,22.902842,1.0
HS3ST1,23.18517,1.0
NFILZ,23.131517,1.0
AZU1,23.00566,1.0
ZNF385A,23.053831,1.0
TRIM16L,22.926851,1.0
ZNF436-AS1,22.830902,1.0
PKP3,23.012287,1.0
CTDSPL2-DT,23.007166,1.0
ESRRB,23.155046,1.0
FHOD3,23.20574,1.0
RARRES2,22.87005,1.0
JPH1,22.956776,1.0
ASPN,22.699594,1.0
TRO,22.983896,1.0
MBD2,-0.10681511,1.0
N4BP2L2-IT2,0.620402,1.0
CHST10,-0.09395873,1.0
ERF,0.12060187,1.0
MRM3,-0.46223614,1.0
MEF2B,-0.38074824,1.0
GPR137,-0.33893958,1.0
GRAP,-0.25608298,1.0
ARMC2,-0.31356487,1.0
NDOR1,0.2151494,1.0
MT1E,-0.5336393,1.0
NSRP1,-0.2503501,1.0
ZNF573,-0.24834912,1.0
CUTA,0.019074084,1.0
NAPA-AS1,1.4170018,1.0
LOXL2,1.2679543,1.0
SRRM5,1.2478276,1.0
NUDT11,1.0556467,1.0
C19orf44,1.087883,1.0
NPAS2,1.2961342,1.0
MRM1,0.36918893,1.0
SLC11A1,0.77399254,1.0
PIGT,-0.47061408,1.0
NIBAN3,0.5871454,1.0
HECTD2,0.049023222,1.0
