,avg_log2FC,p_val_adj
LINC02012,0.6570579,1.0
GALNTL6,0.2638032,1.0
ZNF691-DT,0.28753325,1.0
ENSG00000267476,-0.13203114,1.0
PLSCR2,-0.21252298,1.0
ZNF658,0.08504752,1.0
ENSG00000265625,0.06451237,1.0
LINC02965,-0.3905332,1.0
CCDC71,-0.46749622,1.0
CPO,3.3060205,1.0
LURAP1,3.0127122,1.0
LHX4,3.0123222,1.0
SNX31,2.7559552,1.0
LINC02834,2.837419,1.0
FAM86JP,2.6372747,1.0
BHLHE22,2.7453434,1.0
PDGFRL,2.512557,1.0
TSKU,1.534355,1.0
VSTM4,2.2094738,1.0
ENSG00000249753,2.1594093,1.0
ENSG00000279571,1.8980927,1.0
LINC00032,1.6891856,1.0
ENSG00000267711,1.6735947,1.0
EIF3CL,1.2841407,1.0
ENSG00000270108,1.0376846,1.0
HM13-IT1,0.75080335,1.0
AMIGO3,0.89570117,1.0
TMPPE,0.8621244,1.0
ENSG00000279080,0.778954,1.0
METTL14-DT,0.6812561,1.0
ABCA10,-0.48550522,1.0
ADCY4,0.10201732,1.0
LANCL3,-0.62951976,1.0
ARG1,-0.19719559,1.0
ENSG00000267686,-0.012750798,1.0
TTLL10-AS1,2.3821173,1.0
ENSG00000270165,2.08571,1.0
SYNE3,-0.41653362,1.0
PLEKHH3,1.9181408,1.0
RIMS1,2.07252,1.0
ENSG00000254177,1.8346034,1.0
ENSG00000236434,1.6207682,1.0
LINC02259,1.5688268,1.0
ENSG00000269982,1.633422,1.0
OR7D2,1.1337525,1.0
ENSG00000265393,0.9544895,1.0
ENSG00000273063,0.996245,1.0
ENSG00000269934,-0.17714584,1.0
ENSG00000288934,0.7860888,1.0
ARL14EP-DT,0.6615807,1.0
LINC02479,0.25217822,1.0
ENSG00000289213,0.37090492,1.0
ENSG00000289585,-0.37645692,1.0
KHK,-0.33035865,1.0
ENSG00000267277,1.4307338,1.0
GALNT9,1.6431078,1.0
KLK14,1.4205347,1.0
ENSG00000272375,1.3897865,1.0
TSC22D1-AS1,0.8030456,1.0
ENSG00000289130,0.9506513,1.0
ENSG00000264853,0.90413725,1.0
ENSG00000271551,1.1367651,1.0
ENSG00000286242,-0.36588502,1.0
ELMO3,-0.014112089,1.0
SYP,0.50388813,1.0
IRF9,-0.36092913,1.0
RARB,0.17576937,1.0
RUNDC3B,0.23956686,1.0
ENSG00000229990,20.092205,1.0
CAPNS2,20.741915,1.0
TFAP2A-AS2,19.648123,1.0
ENSG00000259376,20.141659,1.0
ENSG00000289297,19.719572,1.0
LSINCT5,20.07101,1.0
ENSG00000273353,20.220512,1.0
SCN2B,20.049103,1.0
LINC01115,20.196363,1.0
C12orf50,20.057886,1.0
ENSG00000267503,20.211575,1.0
LINC01887,20.35971,1.0
ENSG00000259209,19.800484,1.0
COX8C,20.450748,1.0
LINC02301,20.244667,1.0
ADAMTS15,20.174603,1.0
CSN1S1,20.686897,1.0
LINC00524,19.851828,1.0
TP73-AS2,20.02225,1.0
ENSG00000271367,19.890564,1.0
ENSG00000247033,20.112663,1.0
ENSG00000254988,20.086668,1.0
OSTN,20.914309,1.0
ENSG00000226506,20.356451,1.0
DIPK1C,20.523771,1.0
ENSG00000288908,0.06603576,1.0
LINC01013,1.4193503,1.0
ENO2,-0.6561518,1.0
ENSG00000258454,1.1879308,1.0
GAS2L3,1.0310429,1.0
ENSG00000277383,1.1763643,1.0
ENSG00000250685,0.729622,1.0
NRAV,0.5924029,1.0
NRARP,0.3088744,1.0
ENSG00000247372,0.08414404,1.0
CYB5R1,-0.6695958,1.0
CFAP126,4.119456,1.0
ENSG00000268184,3.1708512,1.0
ENSG00000290017,2.826472,1.0
ENSG00000272696,2.6697466,1.0
GLRA2,2.7201035,1.0
XIRP2,2.5816576,1.0
CAMTA1-AS3,2.7921302,1.0
ENSG00000226578,2.2115436,1.0
TSPAN1,2.466762,1.0
GOLGA8J,2.6292074,1.0
NFATC4,2.2318735,1.0
ENPP1,2.2414637,1.0
ENSG00000269534,0.07161147,1.0
ENSG00000254571,1.1385629,1.0
EFCAB10-AS1,1.0249711,1.0
MRC1,0.5773283,1.0
WFIKKN1,0.62012976,1.0
LINC00265,-0.43426055,1.0
CTTN-DT,0.22371015,1.0
LINC01060,0.18242994,1.0
KDELR3,0.25042757,1.0
GJC2,0.5926495,1.0
ENSG00000273108,0.35606468,1.0
ENSG00000290851,0.4464546,1.0
HNRNPK-AS1,-0.3822588,1.0
TCEANC,-0.32107052,1.0
TMEM18-DT,-0.006225372,1.0
PPP1CB-DT,-0.17540006,1.0
KLHDC9,2.2438262,1.0
GFRA3,1.8496472,1.0
ENSG00000291039,1.9784126,1.0
LINC00449,1.5644945,1.0
ENTHD1,1.5844748,1.0
ENSG00000231616,1.569492,1.0
CXCL17,1.7031654,1.0
SPATA48,1.6724555,1.0
GPR155-DT,1.445144,1.0
HOXA-AS2,1.4527768,1.0
ENSG00000258122,1.0858493,1.0
ENSG00000286207,1.219451,1.0
TAF7L,1.0732973,1.0
FAM88C,0.88034755,1.0
AMPH,0.7069966,1.0
LCA5,0.28779018,1.0
STARD10,-0.1810962,1.0
H3C12,-0.59697074,1.0
ENSG00000280878,-0.07053358,1.0
PCF11-AS1,-0.17543595,1.0
CARD8-AS1,-0.5721374,1.0
ENSG00000272558,1.5150514,1.0
LINC02234,1.5822576,1.0
ENSG00000271882,1.7860115,1.0
AGAP12P,1.515776,1.0
EHMT2-AS1,0.687886,1.0
CCDC15-DT,-0.46693733,1.0
ENSG00000259935,0.76404893,1.0
CDH13,-0.18771921,1.0
VPS33B-DT,0.27813053,1.0
LRRC51,-0.43961197,1.0
ANXA3,0.15991402,1.0
LINC02166,0.048389945,1.0
TLCD3A,-0.24589956,1.0
FOXN3-AS1,0.26403183,1.0
CCND2-AS1,-0.40815282,1.0
ANGPTL5,19.879623,1.0
ABHD1,19.902555,1.0
SLC35G5,20.04572,1.0
MYORG,20.161655,1.0
GOLGA8T,20.100773,1.0
ENSG00000253926,19.99795,1.0
ENSG00000273196,20.08905,1.0
ENSG00000286604,20.346613,1.0
ENSG00000243969,20.76106,1.0
ENSG00000251171,20.330856,1.0
ENSG00000228302,20.265314,1.0
ENSG00000287616,20.189445,1.0
ENSG00000285902,20.211308,1.0
VPREB3,20.734716,1.0
SLC4A8-AS1,20.273571,1.0
DDX25,20.238663,1.0
LINC02227,20.194109,1.0
RCOR2,19.696459,1.0
LINC01121,20.483252,1.0
LINC00639,20.238548,1.0
H19,19.794653,1.0
GPR39,20.823887,1.0
ENSG00000258983,20.08633,1.0
ENSG00000276092,20.008087,1.0
ENSG00000275343,20.082834,1.0
IL3,20.43392,1.0
CFAP20DC-AS1,19.641981,1.0
ENSG00000229190,20.159061,1.0
FBXW10B,0.024213063,1.0
PRSS53,-0.3676241,1.0
DBH-AS1,-0.22295769,1.0
SUV39H2-DT,1.1638314,1.0
CTDP1-DT,1.0357021,1.0
RAB6B,0.87870026,1.0
ENSG00000224919,0.8368831,1.0
DUSP19,0.5850186,1.0
ARHGAP44,0.8682502,1.0
ENSG00000275367,0.60011595,1.0
ENSG00000272518,0.18130113,1.0
ENSG00000224746,0.41406542,1.0
GSTM1,0.49526715,1.0
BTBD6,-0.78110194,1.0
ENSG00000271737,-0.4044293,1.0
DENND2A,0.7634872,1.0
LINC02994,0.448043,1.0
MYO10,0.43794498,1.0
MFSD4A,-0.4288665,1.0
KANK1,-0.41070044,1.0
ST7-OT4,0.09717499,1.0
ENSG00000288066,-0.22896627,1.0
MGARP,3.7454836,1.0
LINC02846,3.7187004,1.0
FIGNL2,3.0819788,1.0
ENSG00000223642,3.1714537,1.0
PCGF2,2.771785,1.0
RP1,2.6259577,1.0
ENSG00000258342,2.708953,1.0
KPNA7,2.6241183,1.0
ENSG00000227713,2.5792499,1.0
CLEC4OP,2.4432967,1.0
ENSG00000287887,2.7269874,1.0
TMPRSS12,2.4747908,1.0
SLC9A2,2.3241825,1.0
ASB4,2.5494726,1.0
BSN,2.30863,1.0
ENSG00000267160,2.306769,1.0
ENSG00000290377,2.2028518,1.0
ITGA2-AS1,1.7837775,1.0
MIR4500HG,1.9316739,1.0
ENSG00000287033,1.8497332,1.0
ARTN,2.1265395,1.0
ACAP2-IT1,1.8701376,1.0
ENSG00000271967,1.8360808,1.0
SSC4D,1.8819872,1.0
LACTB2,-0.6357015,1.0
ENSG00000275576,0.6969867,1.0
ENSG00000267024,0.5036372,1.0
CCDC103,0.5459329,1.0
UBBP4,0.5187236,1.0
ARHGEF4,0.39683685,1.0
PYY,0.12292223,1.0
ENSG00000259712,0.24588251,1.0
ENSG00000260613,0.27613035,1.0
TLE1-DT,-0.18438935,1.0
C9orf24,0.17368416,1.0
ADAM32,-0.2054913,1.0
PROS1,2.1720085,1.0
PRDM8-AS1,2.0658617,1.0
LRRC66,1.2943299,1.0
ENSG00000227857,1.2717228,1.0
ENSG00000265800,1.1399202,1.0
POU2F1-DT,1.0432713,1.0
ENSG00000265073,1.2221092,1.0
F3,1.1372963,1.0
CHCT1,0.861028,1.0
EXOSC10-AS1,0.9859132,1.0
ZNF584-DT,1.0531276,1.0
FGF14,0.6929383,1.0
ZNF502,-0.38313305,1.0
BCDIN3D,-0.5471543,1.0
KCNN1,0.46067566,1.0
ENSG00000289439,-0.39786473,1.0
RNF32-AS1,-0.4502361,1.0
ZBTB25,-0.5158033,1.0
TAP1,-0.51590323,1.0
DSCAM,0.0062489426,1.0
RSPH9,-0.121241145,1.0
PGLYRP2,-0.00692621,1.0
ENSG00000261351,-0.2583116,1.0
ENSG00000286585,-0.31189978,1.0
ENSG00000255084,1.5114413,1.0
ENSG00000273076,1.2263321,1.0
RASGRP4,1.5017797,1.0
LATS2-AS1,1.4475293,1.0
GAS2L1,1.2852082,1.0
ENSG00000273402,1.2582016,1.0
ENSG00000259715,0.6276987,1.0
ENSG00000250999,1.0982612,1.0
DPF1,1.1551026,1.0
ST8SIA6-AS1,0.8973081,1.0
LINC02250,0.7375381,1.0
GPR158,0.7363165,1.0
NR1I2,0.80512965,1.0
ENSG00000273680,0.68321854,1.0
ENSG00000236194,0.073287584,1.0
ENSG00000269535,0.25649717,1.0
ENSG00000233064,0.33475554,1.0
MEIOC,0.25254297,1.0
ENSG00000268093,0.33180106,1.0
SPRY4-AS1,0.4497172,1.0
RORC,0.5491375,1.0
CMIP,-0.28807068,1.0
ENSG00000260855,20.07559,1.0
ENSG00000289125,19.673115,1.0
ENSG00000273407,20.33096,1.0
ENSG00000250643,20.096306,1.0
ENSG00000287814,20.036596,1.0
LINC02334,20.143263,1.0
ENSG00000275191,19.856577,1.0
ENSG00000279064,19.922997,1.0
ENSG00000228386,19.984049,1.0
TRIM15,19.771969,1.0
ENSG00000286530,19.917332,1.0
ENSG00000282408,20.446201,1.0
CASKIN1,20.009521,1.0
ENSG00000228444,19.816587,1.0
ENSG00000282317,19.598886,1.0
ELAVL4,19.872736,1.0
PCDHGB6,20.016365,1.0
ENSG00000254846,19.896402,1.0
COLEC11,20.0742,1.0
ENSG00000267439,20.070015,1.0
ENSG00000229066,19.986147,1.0
C1GALT1C1L,19.969738,1.0
LINC00311,19.612265,1.0
ENSG00000286982,20.602642,1.0
ENSG00000254990,20.01402,1.0
ZNF300P1,20.678797,1.0
FBN1-DT,19.88823,1.0
ENSG00000259437,20.062628,1.0
LILRA1,20.394745,1.0
ENSG00000189316,20.101458,1.0
ENSG00000250751,-0.2525102,1.0
ENSG00000272004,-0.04037781,1.0
ENSG00000254631,1.6811935,1.0
TRIM69,-0.61707544,1.0
RN7SL832P,1.1844308,1.0
LINC02542,0.84297884,1.0
ENSG00000273096,0.52995753,1.0
C15orf48,0.685751,1.0
NOTCH2NLR,0.52338517,1.0
ENSG00000283341,0.65996814,1.0
BCAS3-AS1,0.5405724,1.0
OTOF,0.4976245,1.0
VPS9D1,-0.54342216,1.0
PTPRO,0.16309863,1.0
ZNF157,0.15054277,1.0
RGS20,0.17956862,1.0
GRHL1,-0.0050927144,1.0
PIERCE2,-0.33028832,1.0
ABHD17C,-0.47317415,1.0
ENSG00000289523,-0.39142728,1.0
DCXR-DT,3.5616636,1.0
DNALI1,3.0322938,1.0
MSTN,3.0594013,1.0
ENSG00000234622,3.1734905,1.0
ENSG00000272079,2.809319,1.0
SLC2A14,3.0380478,1.0
MYO1H,2.6575847,1.0
LINC01206,2.7109497,1.0
CHIT1,2.5624852,1.0
CHAC1,2.6985455,1.0
ENSG00000289492,1.9871544,1.0
LINC01828,1.794659,1.0
DDTL,2.174444,1.0
ENSG00000287390,2.2703428,1.0
FAM90A1,1.4975824,1.0
ENSG00000286341,1.5289273,1.0
ENSG00000223751,1.4181274,1.0
KLF1,1.6709491,1.0
RNFT1-DT,0.002416692,1.0
SIAH2-AS1,-0.24119635,1.0
CFAP54,-0.27232924,1.0
PHYH,-0.53416187,1.0
NPTX2,0.17467,1.0
ENSG00000222012,0.31721932,1.0
ENSG00000277782,0.61413026,1.0
ASB12,0.05953571,1.0
IDH2-DT,0.030898428,1.0
ENSG00000262482,0.10923031,1.0
HLA-DMB,0.07828879,1.0
TLR2,-0.2349742,1.0
KRT73-AS1,-0.5503526,1.0
TMEM30B,-0.20869912,1.0
DYRK3-AS1,-0.15462667,1.0
STXBP1,-0.39149374,1.0
MEP1B,1.9767033,1.0
ENSG00000273059,1.7380642,1.0
ENSG00000234352,1.5647291,1.0
ENSG00000266877,1.4262004,1.0
SDC2,1.5719671,1.0
ENSG00000261273,1.3698595,1.0
EIF5-DT,1.2457896,1.0
P2RY13,1.4486972,1.0
SPIB,1.3664258,1.0
ENSG00000257283,0.9846201,1.0
TMEM132D,0.066417,1.0
LINC01117,0.6650445,1.0
ENSG00000287503,-0.14794464,1.0
SLC26A4,0.7208504,1.0
EDN1,0.83916545,1.0
IZUMO4,-0.2415301,1.0
ENSG00000286834,0.76561874,1.0
ENSG00000290074,0.5966011,1.0
ENSG00000270083,0.5773422,1.0
MASP2,0.102449834,1.0
CCDC9,-0.5818003,1.0
H3C6,-0.23331921,1.0
RASAL2,0.26133448,1.0
ENSG00000290460,0.33778313,1.0
MOB3C,-0.14087291,1.0
FAM78B,0.057509303,1.0
ENSG00000289208,0.05359317,1.0
SAPCD1-AS1,1.7772646,1.0
ENSG00000289986,1.7083267,1.0
SGIP1,1.4441854,1.0
CCDC68,1.4614596,1.0
ZNF692-DT,1.1478338,1.0
ABI3BP,0.71371,1.0
ENSG00000273521,0.9811191,1.0
ENSG00000275097,1.2655971,1.0
ESRP1,1.2271044,1.0
ENSG00000257258,0.9998329,1.0
RFX4,1.1869752,1.0
JAM2,0.7867912,1.0
PELP1-DT,0.52493995,1.0
TRDV1,0.45013076,1.0
PIERCE1,0.2989782,1.0
ENSG00000272906,-0.14951749,1.0
ENSG00000257764,0.48753476,1.0
AQP8,0.3428181,1.0
VWF,20.034212,1.0
ALB,20.378164,1.0
SEMA5B,20.293543,1.0
ENSG00000285668,20.144773,1.0
METTL7B,19.665236,1.0
LINC02953,19.816113,1.0
DCDC2,19.959143,1.0
ANOS1,20.068014,1.0
ENSG00000289169,19.951801,1.0
ENSG00000290660,19.736444,1.0
ENSG00000278000,20.033756,1.0
ENSG00000267688,20.027317,1.0
LINC00351,19.976799,1.0
KASH5,21.02344,1.0
ENSG00000277806,19.918842,1.0
ENSG00000254444,20.012722,1.0
ENSG00000254248,19.911657,1.0
ENSG00000227197,19.891802,1.0
ENSG00000270823,20.07459,1.0
TRDJ4,20.213078,1.0
GOLGA8IP,19.775766,1.0
ENSG00000256341,19.59219,1.0
ENSG00000289168,20.016224,1.0
ENSG00000267627,20.135286,1.0
BRWD1-AS2,19.75063,1.0
MAGEL2,19.755001,1.0
GCSIR,20.112839,1.0
KIAA2012-AS1,19.694094,1.0
PNOC,20.101284,1.0
ENSG00000272425,19.907701,1.0
LINC03040,19.54704,1.0
LINC01875,19.670061,1.0
ENSG00000275636,20.342201,1.0
C3orf22,19.904324,1.0
LINC01096,19.913027,1.0
TNFSF14,-0.6890152,1.0
ASCL2,-0.09330421,1.0
ENSG00000233461,-0.2692694,1.0
LINC00304,-0.22874801,1.0
KRBA1,-0.6843559,1.0
BOK-AS1,1.1136004,1.0
ENSG00000285830,1.0436772,1.0
ENSG00000259200,0.8554284,1.0
ENSG00000253608,0.70464015,1.0
SPAG16-DT,0.76137286,1.0
ENSG00000258763,0.81543356,1.0
ENSG00000227330,0.7121324,1.0
ENSG00000289255,0.3242456,1.0
ENSG00000258760,0.42654827,1.0
ENSG00000263826,-0.18299593,1.0
ASAP1-IT2,-0.60369307,1.0
LINC02930,3.569075,1.0
MAGOH-DT,3.6278431,1.0
STEAP2-AS1,3.1258545,1.0
ENSG00000226900,2.8158107,1.0
ENSG00000287879,2.8096423,1.0
TEKT1,2.6237712,1.0
ENSG00000271857,0.3764682,1.0
ENSG00000275709,2.3738635,1.0
PYGO1,2.0056458,1.0
ENSG00000274364,1.9619409,1.0
ENSG00000261671,1.9196101,1.0
ENSG00000290078,2.1282651,1.0
PRR36,1.659132,1.0
SRCIN1,1.180786,1.0
CARHSP1-DT,2.1296506,1.0
ENSG00000289511,1.8211744,1.0
CFAP73,1.8481709,1.0
ENSG00000289377,1.043226,1.0
ABCB4,1.4561749,1.0
JOSD2,-0.74221635,1.0
KCNN3,0.8452335,1.0
SYT2,0.9766591,1.0
TTC3-AS1,0.7872147,1.0
IDO1,0.10215427,1.0
ENSG00000287805,0.3192798,1.0
ENSG00000267042,0.23564638,1.0
ENSG00000250909,0.3777314,1.0
JTB-DT,0.043766987,1.0
LINC02193,-0.09965663,1.0
NOS1AP,-0.0157937,1.0
H4C5,-0.2264382,1.0
ENSG00000250057,-0.035269413,1.0
ENSG00000273151,0.0016164776,1.0
MAP3K10,-0.4955931,1.0
FOXO4,-0.28617138,1.0
ZNF114-AS1,2.125598,1.0
ENSG00000232748,1.9603977,1.0
ENSG00000268240,1.9022293,1.0
LRRC46,1.5477812,1.0
SORD2P,1.4332789,1.0
CLEC18B,1.3518689,1.0
ADGRG2,1.1233176,1.0
ENSG00000291210,1.1921432,1.0
ENSG00000255094,1.0344697,1.0
CSF1R,1.2212771,1.0
NOP53-AS1,-0.21512817,1.0
OSBPL6,0.40439513,1.0
TSSK6,0.50574505,1.0
ENSG00000274922,-0.50115174,1.0
ENSG00000272844,0.0813545,1.0
MNDA,-0.1028265,1.0
TDRD12,0.1450878,1.0
MIF-AS1,0.11063915,1.0
LILRB2,1.7205615,1.0
DSEL-AS1,1.3868014,1.0
ENSG00000249787,1.4444602,1.0
CCDC153,1.3658012,1.0
LINC02895,1.2500645,1.0
RSPO4,1.1895161,1.0
CCDC13,1.0562172,1.0
LNCTAM34A,0.8419801,1.0
ENSG00000267547,0.9732823,1.0
LINC03041,0.6895363,1.0
DLX2,0.620049,1.0
LRRIQ4,0.7002495,1.0
GPX6,0.82145905,1.0
ENSG00000226043,0.5446144,1.0
ENSG00000280036,0.385203,1.0
ENSG00000259474,0.43032682,1.0
GPAT3,0.3170832,1.0
ENSG00000259103,0.52348405,1.0
PLLP,0.46166974,1.0
FERMT2,0.25871137,1.0
CEP83-DT,-0.012476425,1.0
GPRASP2,-0.07144761,1.0
TUBB3,0.008766919,1.0
RASSF4,-0.08685036,1.0
BEND7,0.2294641,1.0
LINC02268,19.838573,1.0
ENSG00000248388,19.759476,1.0
ENSG00000288102,19.892368,1.0
LINC03078,19.568464,1.0
SMIM45,19.356579,1.0
LINC00327,19.809378,1.0
SMIM6,20.111607,1.0
TMEM158,20.044876,1.0
ELL3,19.805414,1.0
ENSG00000225411,19.708715,1.0
MYBPC3,20.212942,1.0
CYP2D6,20.007523,1.0
ENSG00000274893,19.726383,1.0
ENSG00000272255,19.97099,1.0
PANX3,19.610962,1.0
SLITRK6,19.410261,1.0
ENSG00000272347,19.81863,1.0
ENSG00000250173,20.112549,1.0
ENSG00000269635,19.791082,1.0
ENSG00000228021,19.853445,1.0
ENSG00000290863,19.737938,1.0
GLIS2,19.823719,1.0
ENSG00000289597,20.031252,1.0
KREMEN2,20.409754,1.0
ENSG00000286569,19.931906,1.0
TRPV5,19.623817,1.0
LINC02503,20.125322,1.0
ENSG00000290531,19.685299,1.0
ANKRD61,19.867004,1.0
TTLL6,19.931885,1.0
CTSF,-0.08582746,1.0
AOC2,1.1293273,1.0
LINC01002,0.99431825,1.0
SLC7A14-AS1,0.44333124,1.0
ENSG00000286652,-0.5999738,1.0
CPEB2-DT,0.43626648,1.0
LINC00551,-0.2683809,1.0
ENSG00000289296,0.2110539,1.0
ZNF2,-0.16929106,1.0
LIMASI,-0.20282857,1.0
ANKUB1,-0.6521769,1.0
TDRP,3.013802,1.0
NRK,2.441161,1.0
ENSG00000291234,2.4798295,1.0
ENSG00000261248,2.7412968,1.0
ENSG00000259755,2.4715679,1.0
ENSG00000260417,2.2935107,1.0
ENSG00000229261,2.0843785,1.0
TRMT61A-DT,1.977799,1.0
AOC3,2.3883178,1.0
ENSG00000235843,2.4051392,1.0
ARHGAP20,1.7291324,1.0
ENSG00000284607,1.776588,1.0
PIWIL4-AS1,1.7483134,1.0
ENSG00000285941,1.525019,1.0
ENSG00000255252,1.4707059,1.0
PTHLH,1.622132,1.0
ENSG00000283072,1.5032215,1.0
ENSG00000286138,-0.15424281,1.0
MGST1,1.0545591,1.0
ENSG00000272825,0.83138925,1.0
PLOD1,-0.36553857,1.0
MLANA,-0.15458883,1.0
PPFIA3,-0.33470672,1.0
SERPIND1,0.61557186,1.0
KIF17,0.6907674,1.0
ENSG00000260740,0.5739965,1.0
MPP4,0.6655009,1.0
ENSG00000288976,0.34811604,1.0
ENSG00000288573,0.5736347,1.0
ENSG00000283128,0.488616,1.0
MDGA2,0.39259556,1.0
STAR,0.16836746,1.0
ENSG00000270137,0.43641925,1.0
NUDT10,-0.29859313,1.0
PRDM4-AS1,0.17757809,1.0
ENSG00000232019,0.2487246,1.0
EIF2S3B,0.061907146,1.0
PPP1R36,-0.22854528,1.0
ODC1-DT,-0.1619834,1.0
ENSG00000212939,2.193277,1.0
ENSG00000287548,1.2634,1.0
ENSG00000266846,1.8851584,1.0
ENSG00000249328,1.8107061,1.0
FUT2,1.657093,1.0
ENSG00000233845,1.3038931,1.0
RSF1-IT1,1.6578157,1.0
ITPKA,1.3697789,1.0
MIR1302-9HG,1.2369186,1.0
ENSG00000250135,0.9553348,1.0
LCN10,0.78700227,1.0
ENSG00000264083,0.8455677,1.0
ENSG00000290089,0.81233346,1.0
PIGY-DT,1.0734015,1.0
SMG1-DT,0.23891547,1.0
ENSG00000232934,-0.13379471,1.0
ENSG00000273306,-0.19054584,1.0
DNMBP-AS1,0.99547625,1.0
ENSG00000286478,0.67394364,1.0
FAHD2B,-0.54951864,1.0
DGCR5,0.09967872,1.0
LMO7-AS1,0.107008286,1.0
RBPMS,0.34455246,1.0
ENSG00000275759,-0.13342531,1.0
THSD4,0.28930593,1.0
MPHOSPH8,-0.34499457,1.0
NDRG2,-0.47609246,1.0
SOGA3,-0.3572225,1.0
MOCOS,1.4330521,1.0
DOCK8-AS1,1.4215391,1.0
GPR83,1.3972745,1.0
ENSG00000227863,1.3179545,1.0
ENSG00000248373,1.3335061,1.0
SLC44A4,1.0397705,1.0
LINC01624,0.87845874,1.0
ENSG00000289529,0.7243887,1.0
PDE1C,0.9553684,1.0
ENSG00000289532,0.5774202,1.0
ENSG00000250990,0.53395087,1.0
ENSG00000249417,0.52800083,1.0
ENSG00000253983,0.5011458,1.0
ENSG00000260316,0.30747536,1.0
R3HDM4,-0.3452997,1.0
ENSG00000273284,-0.31316853,1.0
ENSG00000275527,-0.1898554,1.0
ENSG00000290510,20.019691,1.0
ENSG00000278351,19.914433,1.0
LINC01396,19.906338,1.0
ENSG00000261519,19.825218,1.0
PARD3-DT,19.66176,1.0
ENSG00000272953,19.936844,1.0
ENSG00000290096,19.822618,1.0
ENSG00000241180,19.925177,1.0
FMR1NB,19.894316,1.0
ENSG00000287444,19.794722,1.0
ENSG00000214546,19.98821,1.0
LINC01968,19.59256,1.0
ENSG00000237387,19.68107,1.0
PROM2,19.885574,1.0
ENSG00000290104,19.922354,1.0
ENSG00000269482,20.010456,1.0
ENSG00000290663,19.615723,1.0
TRDJ3,20.1095,1.0
PRICKLE4,19.70375,1.0
LINC02043,19.82825,1.0
VMO1,19.405926,1.0
ENSG00000285595,20.040188,1.0
ENSG00000250348,20.668644,1.0
ENSG00000247903,19.541208,1.0
PCDHGB2,19.695007,1.0
ENSG00000261837,19.462734,1.0
ENHO,19.915037,1.0
SLC8A3,19.471127,1.0
ENSG00000240207,19.712486,1.0
ELOVL2,19.913311,1.0
ENSG00000285906,19.946451,1.0
ENSG00000266977,19.4819,1.0
ENSG00000228959,0.030078191,1.0
ENSG00000289629,0.08528507,1.0
CSF1,-0.03670496,1.0
RIMBP2,1.0416747,1.0
ENSG00000270116,0.75865597,1.0
TTC21B-AS1,0.6721067,1.0
ENSG00000259052,0.7112492,1.0
ENSG00000273464,0.46588904,1.0
PLPP2,0.5661042,1.0
ENSG00000285454,0.4183741,1.0
ENSG00000283031,0.11827788,1.0
ENSG00000259250,0.3357894,1.0
ENSG00000259536,-0.15741007,1.0
CACNA1E,0.17718077,1.0
LINC01322,-0.08835513,1.0
ENSG00000256982,3.036437,1.0
ENSG00000277825,3.163279,1.0
CNNM1,3.2330332,1.0
ENSG00000289459,2.6210449,1.0
LINC02033,2.5374696,1.0
ENSG00000253471,2.539342,1.0
ENSG00000258904,2.453617,1.0
ENSG00000263709,2.3005676,1.0
ENSG00000269867,2.313309,1.0
ECI1-AS1,2.003929,1.0
ENSG00000287502,2.2220109,1.0
ELFN1,2.1932495,1.0
PTH,1.9587572,1.0
DAAM2-AS1,2.334355,1.0
BMX,1.7286421,1.0
ENSG00000276509,1.3897353,1.0
AJUBA,1.5020953,1.0
LINC00933,1.7378238,1.0
EP300-AS1,1.7496545,1.0
ENSG00000226571,-0.14691344,1.0
TEX11,1.0730376,1.0
LINC03014,1.0134138,1.0
CDO1,0.6064202,1.0
ENSG00000272817,0.26004523,1.0
ZRANB2-AS1,0.6054164,1.0
ENSG00000285642,0.5387851,1.0
NUTM2G,0.3736474,1.0
EMILIN1,0.2700295,1.0
ACKR4,0.22589043,1.0
EFCAB14-AS1,-0.101422824,1.0
PKHD1,0.024637109,1.0
ETV2,0.087119564,1.0
ENSG00000223390,-0.11990645,1.0
OLFM2,0.281163,1.0
CLSTN2,1.7815859,1.0
PROSER2-AS1,1.9338542,1.0
LINC02691,1.687386,1.0
ENSG00000273747,1.3941058,1.0
FPR1,1.2926575,1.0
GALNT16,1.2186018,1.0
ENSG00000286655,1.5195714,1.0
ENSG00000286828,1.3320632,1.0
P2RX6,1.3110341,1.0
ENSG00000267649,1.1224273,1.0
LINC01424,0.65328014,1.0
SPDYE16,0.8052499,1.0
G2E3-AS1,-0.023398858,1.0
PFN2,-0.59211403,1.0
JPH3,0.603145,1.0
PARD6A,-0.8125378,1.0
BFSP1,0.24355105,1.0
YPEL3-DT,0.06079805,1.0
ENSG00000260698,-0.17254055,1.0
ENSG00000289210,-0.13257076,1.0
ENSG00000234936,-0.550447,1.0
ENSG00000240571,0.40169117,1.0
ENSG00000289618,0.04773975,1.0
ENSG00000283959,0.034899276,1.0
ENSG00000260912,-0.3164554,1.0
RIBC1,0.18347348,1.0
NUDT7,-0.33457792,1.0
IQSEC3,-0.21700719,1.0
ENSG00000247131,-0.15794247,1.0
ENSG00000230532,-0.3317576,1.0
ENSG00000288878,1.4851489,1.0
ENSG00000267986,1.6679528,1.0
ENSG00000259133,1.197983,1.0
ENSG00000225258,0.486672,1.0
SLC7A7,0.28101575,1.0
DPH1-AS1,0.63333493,1.0
