,avg_log2FC,p_val_adj
EXTL3,0.27368027,1.0
APPBP2-DT,1.8259827,1.0
ZNF497,1.6445311,1.0
NSDHL,1.4783468,1.0
C16orf86,1.5881761,1.0
PINLYP,1.572545,1.0
TRIM46,1.2584376,1.0
LRFN1,1.2607114,1.0
SUV39H2,1.1582987,1.0
WARS1,0.19212689,1.0
MKRN2OS,1.2279017,1.0
RFESD,1.1682335,1.0
AARS1,0.19753672,1.0
ZNF607,1.2311257,1.0
SLC41A2,1.1269468,1.0
LRRC37A,1.1099247,1.0
SLC66A1,0.9585317,1.0
ACOX3,0.072481416,1.0
HRAS,0.21388718,1.0
C5,0.9345467,1.0
NEK6,0.83336127,1.0
NSMCE1-DT,1.0538818,1.0
CCDC115,0.017056057,1.0
SEPTIN7-DT,0.98838127,1.0
KDELR2,-0.08209185,1.0
COP1-DT,0.9679946,1.0
ZNF165,0.96212935,1.0
ANKRD44-IT1,0.91670406,1.0
BRPF3-AS1,0.897524,1.0
TTC31,0.18118238,1.0
CXXC1,0.16731015,1.0
F8,0.78744894,1.0
TAS2R20,0.8758592,1.0
KIF2C,0.67441785,1.0
CLCA4-AS1,0.7779693,1.0
WIPI1,0.710729,1.0
ZCCHC17,-0.09670757,1.0
CDT1,0.72001857,1.0
SPATA5L1,0.6620448,1.0
L3HYPDH,0.7254551,1.0
NFATC2IP-AS1,0.70489806,1.0
LMAN1,-0.077589445,1.0
GORAB,0.638942,1.0
AP1G2-AS1,0.6903907,1.0
CCDC34,0.48435888,1.0
SNURF,0.59646976,1.0
THEMIS2,0.5902603,1.0
MRM3,0.6167947,1.0
TBCB,-0.055915684,1.0
NOM1,0.042197425,1.0
XYLT2,0.50507057,1.0
UBE2D1,0.22879206,1.0
C4orf19,0.5414493,1.0
ING1,0.53240067,1.0
EFCAB12,0.54323214,1.0
SFR1,0.5790908,1.0
KDM2B-DT,0.60234964,1.0
MLYCD,0.17562369,1.0
ACADS,0.5852267,1.0
CISD3,0.04654144,1.0
FHIP2B,0.05905856,1.0
ZNRD2,0.018509248,1.0
MZF1-AS1,0.5178366,1.0
WDR25,0.47448024,1.0
PMM2,-0.014303848,1.0
ARL6,0.39363325,1.0
EIF2B2,0.52114946,1.0
PEX10,0.46943772,1.0
PJA2,-0.039686102,1.0
MTERF3,0.49176794,1.0
RBFOX2,-0.07998343,1.0
IDUA,0.49639592,1.0
LMTK2,0.036818895,1.0
EMC7,-0.009532466,1.0
HMBS,0.32978734,1.0
OXSM,0.3887171,1.0
TMEM216,0.2651764,1.0
RPAP1,0.38922054,1.0
DNASE1L1,0.30912006,1.0
NOL6,0.24870531,1.0
UMPS,0.30520937,1.0
ZNF182,0.2798779,1.0
DGAT1,0.3361103,1.0
SBF1,0.037973344,1.0
DBR1,0.33416557,1.0
FBXO9,0.0059751165,1.0
HIPK3,-0.0062435064,1.0
SLC35B4,0.23603669,1.0
PLEKHB2,-0.026912592,1.0
DAPK1-IT1,22.592478,1.0
LPAR1,22.247042,1.0
NEURL1B,22.122837,1.0
LINC01585,22.214855,1.0
LINC01221,22.515413,1.0
LINC03073,22.142557,1.0
LGALS12,22.351118,1.0
ADAMTS2,5.5070233,1.0
LINC02983,5.1347957,1.0
FAM182A,3.94058,1.0
MS4A7,3.7775471,1.0
ZFHX2,3.2389596,1.0
LOXL3,4.1490345,1.0
GBGT1,3.9113643,1.0
CDK18,3.6035535,1.0
LINC00310,3.3883886,1.0
PAQR6,2.836008,1.0
ZNF793-AS1,3.182978,1.0
SCAMP5,3.478795,1.0
IGSF11,3.0915453,1.0
GNA14,2.7547598,1.0
EHHADH,2.7265399,1.0
MSH4,2.2998972,1.0
RARA-AS1,2.5970337,1.0
FAM174A,0.1713067,1.0
GOLGA8R,2.7623,1.0
AMPH,2.2809556,1.0
C6orf89,0.055632792,1.0
LRRC36,2.4772785,1.0
TBCA,-0.0066422415,1.0
ZNNT1,2.4321892,1.0
ARL14EP-DT,2.156596,1.0
LINC01618,2.1981938,1.0
CACNA1C-AS1,2.164417,1.0
H2AZ1-DT,2.201938,1.0
HDAC11,2.130548,1.0
C1R,1.7624584,1.0
PITPNM3,2.095546,1.0
MTRR,0.04559297,1.0
LINC02076,2.0257642,1.0
COBLL1,1.9142667,1.0
ARMCX2,2.0046957,1.0
EIF2B4,0.17615476,1.0
BLTP3B,-0.024834335,1.0
MMP11,1.8410326,1.0
TH2LCRR,1.7268323,1.0
ADAMTS13,1.680036,1.0
MED20,1.3525376,1.0
NTN5,1.6038593,1.0
STAT6,-0.085845396,1.0
CD36,1.428911,1.0
NUP98,-0.01978586,1.0
TRIM16L,1.3200645,1.0
DUSP5-DT,1.4705491,1.0
ARHGAP6,1.2076056,1.0
TRMT12,1.4109643,1.0
CTIF,1.1097221,1.0
NMNAT1,1.2841228,1.0
MAPRE3,1.3024248,1.0
CHST10,0.9833293,1.0
BET1L,0.042488307,1.0
ZNF510,0.106787354,1.0
TMEM11-DT,1.0544745,1.0
LINC01980,1.1986483,1.0
DSCC1,1.0596275,1.0
STARD10,0.98835415,1.0
XRCC2,0.7119304,1.0
ZFP69,0.8456441,1.0
PLEKHG5,0.9185879,1.0
SPACDR,0.95934695,1.0
LUCAT1,0.97750103,1.0
SCAT1,0.84203017,1.0
SHMT2,0.20670576,1.0
NTHL1,0.92375785,1.0
ZBTB22,0.8495811,1.0
BTBD1,-0.019253729,1.0
CDCA5,0.7229267,1.0
TMEM106B,-0.063536435,1.0
FADS3,0.80889785,1.0
HCCS,0.82998544,1.0
SWSAP1,0.76243377,1.0
WTAP,0.007801832,1.0
ANGPT2,0.7189244,1.0
FBXO45,0.7491818,1.0
ATP9A,0.67045456,1.0
DGKG,0.7417866,1.0
ZNF574,0.5820118,1.0
SLBP,-0.10248693,1.0
RPA2,0.040207617,1.0
TMEM199,0.5714682,1.0
STXBP5-AS1,0.6010227,1.0
DCP1B,0.67209536,1.0
DPH2,0.6775096,1.0
MAP3K11,0.1773016,1.0
CHTF18,0.58586204,1.0
E2F6,0.5749215,1.0
MMP24,0.5878756,1.0
COG8,0.5949207,1.0
UBOX5,0.55641127,1.0
CAPN7,-0.10074267,1.0
CA11,0.55593204,1.0
RPH3AL,0.57755077,1.0
ZNF25,0.48133492,1.0
GTF2H2C,0.41912255,1.0
CAPN10,0.46454754,1.0
ETAA1,0.10743149,1.0
ZNFX1,-0.00957822,1.0
ZNF142,-0.03839117,1.0
HOMEZ,0.42471918,1.0
NUP35,0.047075093,1.0
LINC00205,0.38764355,1.0
RBKS,0.452973,1.0
FBXO5,0.38653716,1.0
EEFSEC,-0.066341735,1.0
SLX4,0.2863975,1.0
MICAL1,0.04441287,1.0
TOLLIP,0.09441962,1.0
TAF13,0.06725968,1.0
SMIM27,-0.01834419,1.0
RMDN1,0.0015623928,1.0
INPP5E,0.34773648,1.0
LIMK1,0.3199547,1.0
CENPL,0.35023847,1.0
CPSF4,0.39621547,1.0
MAP3K14,0.1331863,1.0
TXNL4B,0.3511964,1.0
TFAP4,0.26162562,1.0
SPG7,-0.09620342,1.0
RABIF,0.0409128,1.0
FRAT2,0.22713272,1.0
P3H1,0.1292606,1.0
MRPS26,-0.15165953,1.0
URM1,-0.05772267,1.0
FAS,0.176089,1.0
ZNF525,0.31467086,1.0
ALDOA,0.23660354,1.0
TRUB2,0.21347223,1.0
NUP37,0.27060577,1.0
UBE2Q2P2,0.25759265,1.0
TAF9B,0.2841723,1.0
DPYD-AS1,0.28254592,1.0
CCNT1,-0.0075327186,1.0
SORBS3,0.2539322,1.0
ADA2,0.011388013,1.0
MRPL17,0.095759206,1.0
PPWD1,0.03877485,1.0
LINC02904,22.537146,1.0
GOLGA8Q,21.962801,1.0
SYT15-AS1,22.141191,1.0
IL13,22.297974,1.0
FZD2,22.426317,1.0
MAMDC2-AS1,22.148355,1.0
MYO18B-AS1,22.2934,1.0
PAN3-AS1,22.384722,1.0
CCDC181,4.651336,1.0
ARHGEF17,4.226246,1.0
LINC03014,4.242517,1.0
PCDHGA8,3.5452056,1.0
ETV5,3.8037493,1.0
E2F3-IT1,3.2530007,1.0
CSF1,3.1804516,1.0
SPRED3,2.8778706,1.0
BYSL,2.538895,1.0
LINC02196,2.7958488,1.0
ARVCF,2.6521623,1.0
SOAT2,2.727096,1.0
OSGIN1,2.9059992,1.0
SRRD,0.1276636,1.0
FAM227A,2.373402,1.0
SMARCA1,1.9982759,1.0
LRRC43,2.315234,1.0
PCYT1B,2.2650921,1.0
LINC01355,2.3545935,1.0
ZNF629,2.0446754,1.0
THNSL1,2.1220102,1.0
ALPK3,2.102033,1.0
LINC02935,2.0752761,1.0
ZKSCAN2-DT,1.9900192,1.0
SORBS2,1.9108369,1.0
DOLPP1,1.6456363,1.0
LINC01483,1.2414567,1.0
SLC8A1,1.6012098,1.0
APOE,1.4375038,1.0
ACOT1,1.5736527,1.0
LINC01410,1.741515,1.0
TTC36-AS1,1.5459043,1.0
DRC3,1.6045452,1.0
H2AZ2-DT,1.5866834,1.0
EFCAB8,1.5675005,1.0
SHOC1,1.5003071,1.0
PMS2P3,1.3208642,1.0
LINC00926,1.5389074,1.0
GINS1,1.2598352,1.0
TACR1,1.2213784,1.0
FAM86DP,1.3223183,1.0
ARHGEF10,1.1437632,1.0
SLC39A14,1.1280912,1.0
IL23A,0.7445602,1.0
SMCR5,0.9600005,1.0
IPO9-AS1,0.98720586,1.0
SH2B2,1.1187245,1.0
MIRLET7BHG,0.9600335,1.0
MRPL20-AS1,1.0175041,1.0
FAM111B,0.8884732,1.0
SLC29A2,0.9208469,1.0
ANAPC15,0.036641035,1.0
ZNF468,0.86680114,1.0
HLCS-AS1,0.7291173,1.0
FOXO4,0.7605265,1.0
MED12,0.16197371,1.0
ZNF674-AS1,0.74025434,1.0
NUP210L,0.739488,1.0
ADCK1,0.61279637,1.0
KLHL26,0.7239026,1.0
ANKRD16,0.6997388,1.0
WRAP53,0.7380399,1.0
NIP7,0.06050817,1.0
ABHD6,0.6610399,1.0
LRRC23,0.19334991,1.0
RASGRP3,0.609737,1.0
LZTR1,0.587761,1.0
PIPOX,0.63119113,1.0
SLC26A3,-0.010147892,1.0
DDX28,0.44848776,1.0
PPP1R21-DT,0.5558338,1.0
ADCK2,0.44542196,1.0
PITPNA-AS1,-0.052432597,1.0
MCRIP2,-0.1937985,1.0
USP12,-0.05325527,1.0
HNRNPH2,-0.08349635,1.0
MT-CO3,-0.014776796,1.0
FBXL6,0.4535268,1.0
AARSD1,-0.10466817,1.0
C1RL-AS1,0.42856732,1.0
OGFOD3,0.15744767,1.0
RPP25L,0.46777108,1.0
MRPL39,0.45952755,1.0
UQCR11,0.03211022,1.0
USP10,-0.08293555,1.0
ILRUN-AS1,0.15667783,1.0
COPS7A,0.43757507,1.0
KLF3,-0.024002742,1.0
DYNLT2,0.284371,1.0
C16orf74,0.39025736,1.0
CENPS,0.2011395,1.0
BCL2L13,0.067919366,1.0
FDX2,0.31164455,1.0
POLR3B,0.1146353,1.0
CIT,0.20941338,1.0
MUS81,0.038069338,1.0
C1orf35,0.07803852,1.0
UPRT,0.104384616,1.0
SLC35A5,0.31095248,1.0
MAP1LC3B,-0.08952751,1.0
PLXNA3,0.32318777,1.0
G6PC3,0.14023487,1.0
VIPAS39,0.1870784,1.0
CCDC200,0.028323673,1.0
ASMTL-AS1,0.2462921,1.0
ELK3,0.018229669,1.0
PRR3,0.30561435,1.0
CENPH,0.22285324,1.0
GAA,0.28392944,1.0
GNPNAT1,0.22097029,1.0
RRP1B,-0.09730807,1.0
NPM3,0.18208255,1.0
TMEM209,-0.00833438,1.0
GALNS,0.23696773,1.0
BRAT1,0.002775128,1.0
MRPL23,-0.06856431,1.0
POMK,0.32192174,1.0
ICE1,-0.06063583,1.0
EMG1,-0.040868253,1.0
EMC2,0.2542123,1.0
PDZD8,-0.057871837,1.0
ZNF318,0.27838522,1.0
TDP2,0.02182824,1.0
CWC27,-0.05104669,1.0
SPAG8,22.252432,1.0
LINC00664,22.005196,1.0
LINC01120,21.791155,1.0
PNOC,22.039688,1.0
BMP2K-DT,4.3119874,1.0
ZNF300P1,22.683628,1.0
THAP8,22.14071,1.0
RAPGEF5,22.711945,1.0
RAB44,22.173351,1.0
NFATC4,22.339062,1.0
ETV4,5.0478396,1.0
P2RY6,3.9653487,1.0
NEK2,3.0717008,1.0
PELI2,-0.11711035,1.0
CPNE9,3.285812,1.0
SLC29A4,3.2486503,1.0
FAM167A,3.6697032,1.0
LRRC8D-DT,3.1416674,1.0
DYNLL2,0.019897686,1.0
SIGLEC9,2.9981446,1.0
AQP11,2.5667613,1.0
LDAF1,0.11608572,1.0
ZNF521,2.2704597,1.0
LINC00534,2.2088614,1.0
EMILIN1,2.3493168,1.0
POLRMT,0.0457304,1.0
SLC17A3,2.1821718,1.0
TMEM225B,1.9552307,1.0
SLC14A2,2.0622861,1.0
ZDHHC23,2.0700574,1.0
PKN2-AS1,1.8541923,1.0
ALDH4A1,1.8458062,1.0
UBE2H-DT,1.8249414,1.0
SPDYE10,1.8126072,1.0
SH3BP5L,1.4592494,1.0
DCAF4,0.11911478,1.0
ELP4,-0.0010199969,1.0
SCX,1.6070935,1.0
HAAO,1.711254,1.0
GSK3B-DT,1.6253386,1.0
OSCP1,1.2643139,1.0
PARTICL,1.5027825,1.0
COA7,1.5870649,1.0
ZNF257,1.4457327,1.0
RNASEH2A,1.4452907,1.0
GPM6B,1.5560746,1.0
RTN2,1.3672427,1.0
CFL2,0.19438583,1.0
CFAP20DC-DT,1.2088699,1.0
ATXN1L,0.17231584,1.0
LHFPL2,1.4147116,1.0
SNHG28,1.3356106,1.0
SP2-AS1,1.315342,1.0
GIPC2,1.2301083,1.0
ZNF343,1.2768161,1.0
PGLYRP2,1.2831028,1.0
ZNF232,1.2046278,1.0
SPDYE5,1.0942727,1.0
PXT1,1.1504313,1.0
ANLN,0.7907498,1.0
CSF2RB,1.1167793,1.0
UGDH-AS1,0.96517426,1.0
ENTREP3,1.0688471,1.0
SUGT1P3,1.0010926,1.0
EIF2S2,-0.037135027,1.0
SNAPC2,0.8575962,1.0
HEATR4,0.99715847,1.0
CENPI,0.85000455,1.0
PAOX,0.86849815,1.0
ANXA2R-AS1,-0.0036370333,1.0
FAM118B,0.88617873,1.0
LINC00624,0.7415918,1.0
CCNE2,0.6549998,1.0
RFPL3S,0.741118,1.0
TAF5,0.7864019,1.0
MFSD5,0.71412295,1.0
EYS,0.5974778,1.0
OVGP1,0.6475698,1.0
INCENP,0.5530034,1.0
RNF20,0.12307653,1.0
TMEM266,0.5725823,1.0
BRCA2,0.08761268,1.0
MED22,0.6016959,1.0
TIMM9,-0.07975106,1.0
TRMT6,-0.009940894,1.0
TMED4,-0.027294341,1.0
PLOD3,0.53795344,1.0
SRR,0.4520746,1.0
MYOM1,0.50602764,1.0
DEF6,-0.008157265,1.0
UBALD1,0.51923805,1.0
GATD3,-0.054624733,1.0
TPX2,0.38266918,1.0
RMI1,0.34923437,1.0
LINC02265,0.39611107,1.0
ANKAR,0.0062057334,1.0
ZNF252P,0.2817255,1.0
DEFA3,0.4869653,1.0
TPM1,0.34159556,1.0
PRIM1,0.25069314,1.0
ANO8,0.3191243,1.0
CWC22,-0.12822798,1.0
FAM104B,0.16504465,1.0
GRWD1,0.14738204,1.0
VARS2,0.11118458,1.0
NELFB,-0.13504766,1.0
NIT2,0.069716714,1.0
EIF3C,0.10810907,1.0
TMEM120B,0.1204961,1.0
MTG2,0.24490565,1.0
TAF6L,0.16496009,1.0
PRR13,-0.05384018,1.0
ZKSCAN5,0.2415515,1.0
TMEM126B,0.011087957,1.0
TRUB1,0.16233574,1.0
GSKIP,0.17297962,1.0
ABCA5,0.00016138527,1.0
IMPG2,0.13858196,1.0
UTP25,0.14569992,1.0
RAD21,-0.02321024,1.0
EVA1A,21.987501,1.0
PCDH10-DT,22.574856,1.0
C19orf33,21.817162,1.0
LINC00487,22.37428,1.0
OR13A1,22.400387,1.0
AKR7L,22.289522,1.0
RAI14,22.148201,1.0
LINC02812,4.098295,1.0
PRRT4,4.02562,1.0
PANO1,3.4924405,1.0
ADPRH,3.7956092,1.0
TSPAN16,3.6996646,1.0
LRRC17,3.3459332,1.0
SIGLEC6,3.3561344,1.0
CXCL13,3.2136586,1.0
ULK4P3,3.3325865,1.0
CXCL3,3.1956651,1.0
TIGD5,2.953803,1.0
LINC02789,2.9759426,1.0
SLC13A4,2.7564023,1.0
CAMK1,2.106241,1.0
ZSCAN2-AS1,2.3700457,1.0
WDCP,2.3559787,1.0
FOXD2-AS1,2.475295,1.0
LINC00899,2.7111597,1.0
CR1L,1.5701572,1.0
KNSTRN,1.8203006,1.0
PUS1,0.073470496,1.0
FBXO41,0.1459636,1.0
TLCD1,1.0304626,1.0
LINC02917,2.3176217,1.0
SND1-DT,1.9871254,1.0
TTYH1,2.2554133,1.0
C1QL3,1.9780173,1.0
HDHD5-AS1,1.9333102,1.0
MIR100HG,2.0220134,1.0
CBLL1-AS1,1.7105047,1.0
HYMAI,1.8093941,1.0
MPRIP-AS1,1.876565,1.0
DYNLRB2-AS1,1.8211666,1.0
CAND2,1.9677037,1.0
CDH3,1.720846,1.0
GSTM2,1.8679452,1.0
TERT,1.3234022,1.0
SLC7A11,1.6289881,1.0
MTCP1,1.6028748,1.0
MESP1,1.2065519,1.0
FHL3,1.3005157,1.0
MYL6B-AS1,1.2903469,1.0
KMT2B,-0.030435875,1.0
NBPF1,1.2979211,1.0
FAAP24,1.1584988,1.0
SOX6,1.2482711,1.0
PLA2G10,1.1372445,1.0
CDKL4,1.1149257,1.0
HMMR,0.9945332,1.0
NICN1,0.97094995,1.0
TINCR,1.0947502,1.0
ASB14,1.0633194,1.0
POLR2M,0.10240012,1.0
TMEM115,1.0773313,1.0
PROCR,0.9922948,1.0
ZNF256,0.9279893,1.0
PPT2,0.9697837,1.0
C16orf46,0.9776968,1.0
CHST14,0.89440936,1.0
NCF2,0.9081734,1.0
CDH12,0.8690191,1.0
SNRPB,-0.057108384,1.0
DHCR24,0.73687506,1.0
SLC37A4,0.6926317,1.0
ANK2,0.64947367,1.0
CHEK2,0.77818424,1.0
FMO4,0.8232691,1.0
RPGRIP1L,0.75761896,1.0
ZNF419,0.75625855,1.0
KTN1-AS1,0.72891986,1.0
ETFRF1,0.053280823,1.0
ZNF460-AS1,0.7105637,1.0
SLC25A19,0.7182471,1.0
MRGBP,-0.0014335682,1.0
LEKR1,0.5774144,1.0
NFKBIE,0.6609347,1.0
ZNF707,0.73982406,1.0
IPO13,0.49799064,1.0
GOLPH3-DT,0.5791708,1.0
ABITRAM,0.5671959,1.0
ZKSCAN2,0.71279365,1.0
CENPT,0.059451792,1.0
NPFF,0.6126059,1.0
RWDD2B,0.57771105,1.0
TUBG1,0.5017985,1.0
ZNF671,0.5549444,1.0
NMD3,-0.033246845,1.0
ZNF792,0.5829558,1.0
SDHAF1,0.48033714,1.0
PDE8A,-0.112270065,1.0
GSPT2,0.5414681,1.0
THOC3,0.5855885,1.0
YTHDC1,0.019865029,1.0
ATRIP,0.48971772,1.0
ARL4A,0.06717487,1.0
CCDC126,0.5280104,1.0
SLC24A1,0.43988657,1.0
SPINDOC,0.33828816,1.0
RCCD1,0.2856896,1.0
POLR3H,0.5262044,1.0
BUD23,-0.060408194,1.0
RBMXL1,-0.07344985,1.0
TCTN3,0.07963333,1.0
NELFE,0.0113683725,1.0
CREB3,0.30312034,1.0
TRIM7-AS2,0.36398718,1.0
CTSK,0.42905796,1.0
MSANTD4,0.44612804,1.0
SLC25A23,0.31700328,1.0
SAP30,0.45574632,1.0
BCAR3,0.39209104,1.0
EDF1,-0.025719117,1.0
ZBTB1,-0.054668162,1.0
SNW1,-0.016128503,1.0
GDAP2,0.02713142,1.0
SOD2,-0.11700185,1.0
SLC3A2,-0.06637114,1.0
MRPS18A,0.2717605,1.0
ITGB7,0.14023335,1.0
SLC9A6,0.15465064,1.0
N4BP2L1,-0.019177495,1.0
PPHLN1,-0.05670675,1.0
TUT1,0.29963014,1.0
RCC1L,0.098780796,1.0
LINC02762,0.21775652,1.0
SULT1A3,0.23816754,1.0
PSMD7,-0.08926395,1.0
HGS,0.019321945,1.0
NDUFB1,-0.02024658,1.0
UTP4,0.023656681,1.0
CROCC,0.07675251,1.0
RAB35,0.1098365,1.0
TEN1,0.18944712,1.0
GNPDA2,0.16391625,1.0
TRAPPC14,0.11911429,1.0
RNF14,0.25585023,1.0
POMZP3,0.19779788,1.0
PNKP,0.0734187,1.0
NGRN,-0.11975384,1.0
FAM120AOS,-0.0087355515,1.0
PINX1,0.02978471,1.0
HIRIP3,-0.002324615,1.0
IARS2,0.0013247896,1.0
ESS2,0.0784244,1.0
DNAAF3,21.92644,1.0
CRLF2,22.097546,1.0
BCL2L10,21.922497,1.0
LINC01436,22.64037,1.0
PIWIL2-DT,22.495945,1.0
PSD2,22.29457,1.0
LINC02509,22.081985,1.0
GOLGA8H,22.099148,1.0
IGSF10,22.389332,1.0
LINC01580,22.4111,1.0
P2RY2,21.781559,1.0
MDFI,21.619267,1.0
LINC01764,3.9767184,1.0
SLC2A5,4.601375,1.0
SGK2,4.0200205,1.0
LINC01503,3.9505262,1.0
PLAAT5,3.4226012,1.0
AADACL2-AS1,3.8348284,1.0
ABCA9,3.0827866,1.0
DOK4,3.2823262,1.0
ZNF772,3.264132,1.0
TMEM88B,3.5415187,1.0
KRT73,3.3471918,1.0
FAM83G,3.5317657,1.0
KLHL31,3.5799963,1.0
PCA3,3.0260365,1.0
LINC01977,3.1868224,1.0
ST8SIA6-AS1,2.6560135,1.0
ZNF816,2.8615963,1.0
DNASE1L3,3.060976,1.0
PLCD4,2.8610961,1.0
SLC45A2,2.496631,1.0
BST1,2.3465004,1.0
COL7A1,2.2141006,1.0
HSD17B1,2.367022,1.0
DNASE2,0.10311558,1.0
IQGAP3,2.1246817,1.0
TNNC2,2.0926015,1.0
SNRK-AS1,2.1451979,1.0
NBPF12,0.016191887,1.0
SRRM5,1.5939974,1.0
DNAAF11,1.656625,1.0
MELTF,1.9863943,1.0
FOXO3B,1.835018,1.0
SUGT1-DT,1.7201904,1.0
LYPLAL1-DT,1.7955624,1.0
FAM167B,1.7716159,1.0
ZNF469,1.5594559,1.0
ZFAND3-DT,1.5471914,1.0
SPATA9,1.4727241,1.0
CCDC22,0.045087263,1.0
SPARC,1.5686831,1.0
DARS1-AS1,1.523706,1.0
TCAP,1.3963141,1.0
LINC02356,1.5305971,1.0
ZNF610,1.5874468,1.0
AS3MT,1.3187426,1.0
CCRL2,1.3399941,1.0
PRKCG,1.3577144,1.0
ZNF284,1.3827223,1.0
CD81-AS1,1.4789996,1.0
RASSF4,1.4121329,1.0
FN1,1.3639973,1.0
LAMB1,1.389804,1.0
IL1R1,1.3762076,1.0
ANKEF1,1.1528759,1.0
TIGD2,1.2764577,1.0
PRR22,1.3664625,1.0
DNAH7,1.4185423,1.0
SYNGAP1-AS1,1.226115,1.0
LINC02804,1.2450737,1.0
LY86-AS1,1.2213985,1.0
TTC23,1.1915498,1.0
CDCA2,1.1161855,1.0
PDZK1,0.9287798,1.0
BRICD5,1.1160876,1.0
GCNT7,1.1027279,1.0
FSCN3,1.0216718,1.0
MUTYH,0.12799805,1.0
SLC25A35,1.0254601,1.0
RNASE6,1.0104111,1.0
ARFIP2,0.16593352,1.0
SBF2-AS1,1.1037415,1.0
TGFB3,0.92833376,1.0
NME9,1.0719012,1.0
NAT1,0.8811572,1.0
CAMTA1-DT,0.98729265,1.0
LINC02980,1.0288571,1.0
OAF,0.76355577,1.0
MCM3AP-AS1,0.9113356,1.0
STAC3,0.9001079,1.0
FOSL1,0.7506339,1.0
KBTBD7,0.80478555,1.0
TMC4,0.74389523,1.0
EHD3,0.76388997,1.0
ZNF747-DT,0.64582205,1.0
TSPAN2,0.7526166,1.0
PPIL1,0.46380207,1.0
MBTPS1-DT,0.6674261,1.0
OMG,0.7411444,1.0
MARCHF9,-0.03558371,1.0
LIX1-AS1,0.68403584,1.0
EPHA4,-0.04611863,1.0
CAMKK1,0.7187597,1.0
ARHGDIB,0.02110403,1.0
AKAP1-DT,0.6632147,1.0
KIAA0586,-0.12801814,1.0
NPIPA9,0.65652126,1.0
TPRN,0.6662452,1.0
INKA2,0.6481332,1.0
NLRX1,0.59355205,1.0
DHRS13,0.58952963,1.0
FAM174B,0.5420503,1.0
POMT2,0.5532281,1.0
CYB5D1,0.5231599,1.0
MBLAC2,0.424743,1.0
SNHG11,0.48745793,1.0
LINGO1,0.4507277,1.0
TK1,0.52028,1.0
AKIP1,0.44544968,1.0
CFAP418-AS1,0.28883672,1.0
ARFGAP1,-0.08992427,1.0
TIMM21,0.3283064,1.0
ARMC7,0.37146378,1.0
DDX11,0.037221324,1.0
ABTB1,-0.03236147,1.0
OSGEPL1,0.30875203,1.0
TMEM68,0.44612134,1.0
RRP9,0.4153203,1.0
IPO4,0.3534909,1.0
PDCD7,-0.16009477,1.0
COA8,-0.12049535,1.0
BAZ1A-AS1,0.3244998,1.0
SSR2,-0.08500817,1.0
TCOF1,0.021477344,1.0
DDX19B,-0.06456598,1.0
ITGB1BP1,-0.0146784885,1.0
PCYT2,0.24516732,1.0
IKZF4,0.16072243,1.0
GCLM,-0.06603681,1.0
MAD2L1-DT,0.3098702,1.0
TUBB4B,-0.17684208,1.0
BRIP1,0.2862721,1.0
FXYD2,-0.0020512089,1.0
TRPT1,-0.03839669,1.0
BUB1,0.17213844,1.0
ATG101,0.24947888,1.0
PINK1-AS,0.21171424,1.0
TUSC2,-0.024726348,1.0
POLA2,0.21665943,1.0
CFAP410,0.24925798,1.0
FH,0.08505688,1.0
GPR137,0.16285732,1.0
ZNF598,0.040380854,1.0
ZSWIM8-AS1,0.1582449,1.0
AMFR,-0.09611969,1.0
RPUSD3,0.1037816,1.0
FAM3A,0.2205796,1.0
QTRT1,-0.016859757,1.0
ST6GALNAC6,0.094909295,1.0
NUP188,0.10279331,1.0
VAC14,-0.010420614,1.0
GPR174,-0.03256685,1.0
CDK16,0.0010682888,1.0
ENDOG,0.04113394,1.0
ZNF367,0.20293398,1.0
TPD52L2,0.20065603,1.0
EIF2S1,-0.073264256,1.0
MT1E,-0.061564628,1.0
GGT7,0.11330328,1.0
RIOK3,-0.02232519,1.0
NPIPB9,21.84494,1.0
CFAP73,21.446693,1.0
LINC00658,22.15766,1.0
CLGN,21.923796,1.0
MIR130AHG,22.294193,1.0
LINC01451,21.765095,1.0
LINC03044,21.957197,1.0
RCVRN,21.90573,1.0
CD1C,21.54792,1.0
CLDN9,22.493086,1.0
ZNF613,4.9837146,1.0
LINC02458,3.9632106,1.0
LINC01307,3.752417,1.0
NFILZ,3.553673,1.0
SPDYE12,3.6354184,1.0
BMPER,3.3261197,1.0
KCNMA1,3.5234058,1.0
OPRL1,3.5656078,1.0
SMIM38,3.3140037,1.0
MGAT3,3.1590662,1.0
RSPO4,3.215036,1.0
SERPINF2,3.3955057,1.0
RAG1,3.1446555,1.0
FGFR4,2.8900948,1.0
ACBD7,2.927084,1.0
KBTBD8,2.4873788,1.0
MADCAM1,2.547433,1.0
CNRIP1,2.6768308,1.0
LRRC63,2.2466104,1.0
TMEM38A,2.4780066,1.0
AMER1,2.2554104,1.0
ZNF425,2.1658726,1.0
ZNF843,2.293164,1.0
CD86,2.2817457,1.0
MAFTRR,2.1373003,1.0
ZNF784,1.8727336,1.0
PTCSC2,1.8628855,1.0
DNAH11,1.5224108,1.0
PYCR1,1.7096204,1.0
CFAP53,1.7184701,1.0
SMIM15-AS1,1.3738269,1.0
ZNF695,1.6302936,1.0
MRPL49,0.019628838,1.0
RTN4R,1.5435964,1.0
MPIG6B,1.2865276,1.0
DMC1,1.6885458,1.0
PLTP,1.2109717,1.0
